,0,1,2,3,4,5,6,7
0,36077,951379,847921,783897,616611,416971,383895,75189
1,692977,635131,617158,43900,530860,592226,426149,343106
2,879447,317565,669397,684749,349039,522248,723099,916658
3,639833,800327,348055,589061,422948,175783,770091,391812
4,248824,778024,806796,429903,962745,593322,320228,874144
5,324645,668975,916859,685816,524904,170074,999240,122831
6,845381,294454,496920,483793,555317,593509,153499,216036
7,739224,332980,170685,816789,577933,430400,788822,926286
8,395279,282670,248043,705758,71016,555566,591105,167821
9,16489,612951,979644,56729,607811,840304,186158,925680
10,101333,596539,166392,450123,241940,182746,105886,386031
11,737140,662151,764650,671385,616269,59485,790291,200590
12,315075,276417,725481,941555,804761,262526,227006,186810
13,855597,525497,569118,768768,136770,348223,303032,755306
14,146842,451310,392652,601642,424109,962037,282854,326232
15,469305,544426,597298,781507,206211,94716,363551,574654
16,716892,762832,409798,26862,199613,897269,88380,622482
17,100805,582642,663429,866922,813290,42913,569297,603192
18,661131,304273,37881,132770,172356,600980,737145,196558
19,222381,248426,82471,636287,271016,628251,180043,777046
20,318107,805290,895332,492676,948892,336680,599012,832369
21,770391,451119,243286,663080,394316,170347,650088,509799
22,449868,306693,867807,803368,831595,469040,994381,702941
23,700305,708250,14633,981403,687256,156835,926667,320441
24,747232,606881,309158,510996,747885,248777,423964,6020
25,772726,300560,645910,880974,740605,828362,452713,295409
26,863309,833342,473942,472899,994992,233471,540224,353880
27,548402,590566,92554,816309,889138,695574,89119,349783
28,881605,907100,384250,277522,368041,645899,248602,735013
29,753927,342376,692541,927952,349685,956932,206250,648558
30,900594,409591,610599,359510,187885,38829,536406,833427
31,850568,300465,394948,596453,891748,678733,318324,374560
32,639299,655355,623599,508755,224098,109301,387596,291020
33,357542,693622,291007,729776,864944,652860,676545,104316
34,864251,530209,198992,748274,633488,562417,3180,238754
35,344058,730212,631092,841049,960133,928784,22109,307635
36,996952,712150,800270,431715,10715,170315,265697,652503
37,967432,156581,10997,915403,864291,433552,909117,719656
38,906252,851247,371626,488825,132595,576373,956602,584816
39,166630,423914,288184,5942,896216,32348,980053,37475
40,248127,966853,876802,384730,577835,649372,525587,675941
41,66484,600476,544544,409524,465366,947030,60613,152914
42,299900,805496,667456,363727,249770,814900,958003,7334
43,400737,545924,321339,888713,230457,849550,354620,74851
44,249060,296228,26277,760893,169550,617987,721471,110622
45,345336,204409,122195,16341,966803,993461,817948,834405
46,918305,95963,222566,532501,547242,346424,104271,957190
47,520340,884829,314689,815273,60062,316032,700635,782783
48,651871,476181,847124,946024,853612,366009,421164,658491
49,74140,106063,316516,91564,62182,446123,1485,539130
50,814748,439565,983567,700405,151284,906754,801322,496765
51,818263,72295,58681,457993,697737,925398,770839,589865
52,479239,255252,947179,627753,526450,532164,573264,697283
53,977936,635599,902573,257025,983106,448649,672569,283832
54,468581,503402,224228,17552,722256,435221,635939,49901
55,81840,238081,9555,725066,548920,87185,762571,397071
56,965476,913606,908367,435034,302583,876693,573001,134405
57,342780,402770,613149,709565,901840,186630,100437,864775
58,49288,153290,867508,553184,990223,40802,207742,75501
59,660441,662559,964967,46915,719446,290589,890967,594790
60,320918,747201,672762,415131,884133,944151,587770,777440
61,10198,564681,642934,967668,484357,905690,567322,699349
62,437924,39904,70617,534498,803871,1436,710912,714442
63,854139,381355,892187,280796,566480,219976,18507,608329
64,100735,462709,262815,14212,372884,164565,881104,914083
65,659706,326847,413063,536329,144672,693039,978394,699797
66,264272,555111,970740,840233,734373,291320,837785,697621
67,51575,385488,422520,869700,700167,941687,706745,591969
68,665051,88072,600315,601238,373925,812484,580630,457323
69,181980,853782,909839,147491,288843,596050,732527,936222
70,847699,616512,43977,935367,483841,229611,773254,960123
71,411923,663410,786404,462460,300258,937176,575813,153297
72,199896,498273,353746,269511,183486,983698,310717,778908
73,468367,707533,727125,478374,88731,824761,496647,41026
74,123760,497330,594760,841496,772857,558155,731549,521587
75,518705,765489,875581,992014,826659,909752,263514,128978
76,540462,223284,588153,550008,478666,646419,882769,851162
77,994553,890558,720088,943175,126349,114379,106134,989411
78,198036,67966,957418,959026,152077,667730,954839,600118
79,242302,27373,889120,769344,870158,885751,141949,446031
80,326826,964003,125801,690305,38569,150261,5795,945605
81,740797,344356,142928,992861,11983,139076,45927,383701
82,805152,921718,489201,363583,569031,323470,675750,35933
83,457855,654983,959327,206683,979929,336823,199715,343353
84,895057,923732,899344,144954,417723,241839,929070,932910
85,633232,76091,866972,236008,276199,663939,573124,839947
86,453694,576720,722224,714857,324694,663398,276292,682001
87,610830,133532,757258,843417,533233,973924,767473,799403
88,811667,512451,246607,889190,921841,708718,721644,891100
89,203102,669392,126876,572759,749414,448382,155087,958083
90,695952,945677,467607,736801,617898,295273,326341,66933
91,57415,491,460955,380608,621142,445445,693408,835175
92,48699,685440,455281,888859,111607,115213,694875,442777
93,777803,789929,704737,440399,773687,355866,302761,664988
94,898718,570829,59263,805719,190920,852753,817315,61667
95,711285,708647,887384,708238,793714,297804,272576,827236
96,256205,456378,238574,335301,359646,237218,634026,704105
97,98068,523209,701415,508904,515369,420155,708358,309353
98,434048,843696,923028,802860,15960,543846,258198,79103
99,383837,239159,912884,735054,120652,897426,487417,685082
100,29819,615638,397354,120557,851579,839293,462840,31177
101,516945,104753,905059,614424,123763,905919,109836,690432
102,374012,46070,68707,232775,519216,453351,661909,493260
103,433357,549128,912476,440513,656926,594513,585716,134056
104,826197,24339,491943,923822,644241,211367,212793,749543
105,145244,645563,687567,158855,519366,684482,150397,471925
106,673875,141714,376783,805803,970361,125882,722715,907758
107,64220,470294,821530,261231,443641,543860,333488,881724
108,141211,690374,65642,913251,354016,930112,352034,158435
109,874124,2258,959538,336508,905062,524123,344167,787942
110,712367,289373,397423,17569,305831,696698,846163,257078
111,97653,376348,783206,933196,669229,167804,344529,30132
112,2244,480227,19596,770340,817801,980398,958373,248322
113,624937,949934,375050,241959,898112,565833,35078,953969
114,311122,721015,757289,229955,449494,91693,355788,556077
115,51791,514341,257603,760153,991508,428561,736096,643860
116,843634,372051,777886,585617,29698,131503,156154,711981
117,802799,701850,346366,137603,104420,414557,783138,488369
118,515668,87357,452155,567250,146395,892682,970061,61943
119,847407,916833,920446,746714,713113,882124,721685,729115
120,499203,585943,451856,329518,147941,125635,824081,420968
121,91785,950486,799337,937476,271061,696553,549436,548506
122,371443,76639,77307,240633,948202,664217,137436,159827
123,814304,966587,120812,555558,699874,934795,511939,159789
124,996565,634026,733394,681737,866550,843825,526887,385542
125,878105,956481,354316,372529,470616,441335,682778,857291
126,258298,58722,846245,856687,107714,177351,908781,127511
127,819240,601857,556616,583692,352157,520838,195308,477171
128,671703,787317,949946,170544,883209,637138,50492,208501
129,18562,946152,457621,646066,466611,722308,946352,739292
130,798388,32457,671828,598008,421034,567960,862096,487784
131,822701,664787,803234,321212,77157,129560,74909,939995
132,154358,166277,979601,219320,695740,782745,424296,74333
133,581349,43103,666585,102308,418670,467237,366792,580418
134,652880,485982,818577,350652,138578,258234,19599,949943
135,513665,926217,590720,874104,361337,519425,186770,257987
136,991132,297387,547590,208016,458280,671686,815705,771221
137,384941,862882,198792,805777,884295,571949,591269,280227
138,639220,927218,34139,553177,284276,651083,505330,798332
139,967829,340890,208746,750155,168552,653648,508121,634593
140,767817,160808,972974,419193,942574,471681,726674,156606
141,449268,599525,981771,110017,849123,517218,827105,197975
142,59322,891493,536112,563171,934022,389559,332386,558172
143,580734,939752,308311,699479,771050,338468,462579,887170
144,346811,117773,553153,665814,18838,282684,515706,65298
145,518538,646060,659432,585232,217847,306109,227324,803238
146,718546,557622,399592,96253,765604,349819,655745,371497
147,704459,870306,29402,104693,324358,949594,751492,536707
148,274668,317081,43888,122556,87085,752600,879775,264086
149,815853,922798,740026,73803,798916,146895,96482,719957
150,844896,10775,572511,472334,227410,973766,246917,575313
151,418663,786914,105944,602738,479433,955367,406653,512732
152,478535,493653,519715,136316,265092,130804,697567,122867
153,675510,192392,256622,871693,336810,12486,141600,792835
154,997950,855240,196202,223923,442690,797290,29837,766755
155,416780,309263,93747,374365,463551,794546,104870,481891
156,295185,278803,7386,751374,552699,887040,394743,45068
157,192055,612166,316093,967161,630924,512395,47880,869007
158,131997,415524,402428,148190,85984,691772,732251,280967
159,653655,235931,914685,577122,940222,293928,38074,407398
160,125165,600788,361327,371770,913686,807012,420772,943682
161,802224,939734,675819,960628,842441,150228,982503,599567
162,571975,853419,37501,857354,979045,334393,143823,287139
163,669099,407421,553605,841805,404230,736227,44245,849372
164,499317,806155,233735,249189,908227,511088,814689,865275
165,396438,256235,635068,204954,465452,232126,411132,548842
166,776620,586093,194698,784686,28209,105871,749118,538767
167,342261,989786,769489,607950,915806,345390,893501,847089
168,97268,489709,342707,10092,539223,301653,136295,467953
169,412492,509298,451751,621413,442047,587871,765088,933364
170,280688,82716,965271,992923,235868,820765,292582,844500
171,76607,793057,617282,238934,403817,706143,766992,670096
172,1002,875984,817196,686043,159716,931240,499347,483698
173,475336,718961,202198,571130,193385,282849,814529,700392
174,617864,699186,559382,328225,136415,173708,772006,289571
175,414342,895041,602258,558080,469133,778144,873948,629013
176,861902,545154,378627,526839,524054,697630,905067,544323
177,780660,834334,581601,451465,205006,913186,831643,501194
178,724258,80698,444329,115113,150982,16073,634934,516332
179,960015,281363,592794,345240,838101,656882,573509,178061
180,414172,746055,917247,322417,801884,664378,480030,550834
181,576412,159302,411921,299378,297576,877046,561890,697700
182,392237,72632,101788,471236,471852,514003,651365,906120
183,283991,457594,718333,457159,253055,366101,655747,163809
184,33912,653656,47579,78245,423868,197605,203677,107735
185,6370,786172,363840,659162,797988,584176,74989,674063
186,577297,41412,230169,238732,63767,507099,325726,370451
187,883397,178161,478947,718377,33854,294509,583019,601208
188,313800,881540,464646,716656,41385,157622,342874,599610
189,91901,558739,27728,712549,698027,77849,656478,92990
190,434537,912111,750275,614494,998379,343729,451110,601353
191,773773,924753,312749,652354,642461,904251,350683,999613
192,40713,6041,328742,360910,409414,783294,197890,676768
193,418572,6500,506499,685357,43086,773331,609613,55944
194,754766,389092,296179,889273,802510,621469,62555,692116
195,40170,834500,254806,362345,742060,549662,544718,629477
196,564162,745486,289319,598707,630591,610895,267676,846507
197,3528,8539,529546,239239,397206,197965,97370,277913
198,117291,778105,469512,915993,58424,673020,826641,626170
199,716766,626654,345794,443579,154993,828273,520833,881551
200,188850,982295,567321,305429,933799,482853,320413,512794
201,615801,143039,139998,697017,390098,808327,735228,639824
202,709780,630251,803320,954078,819505,882170,275076,388889
203,810958,626729,527797,156536,219601,665913,860526,302290
204,449894,664759,178057,303333,608036,852486,761616,746140
205,915446,980820,494451,118914,575570,826968,378821,596832
206,256806,64245,602033,880324,620546,818955,615163,375218
207,894691,819567,535256,811410,954412,478942,378353,532471
208,793731,559109,671075,374469,801305,324673,562889,543560
209,345684,907225,508325,907481,266259,78178,48831,134717
210,468787,781146,767124,923015,162239,283640,275684,817024
211,557422,260960,373446,600634,634682,645924,407205,712250
212,467007,963856,378259,955152,2714,602181,576251,912586
213,913777,510010,32554,293898,804163,331701,582297,913775
214,782383,806828,219690,828878,776538,306631,708579,826095
215,935324,491140,304170,401982,331092,574085,351519,188846
216,209965,857441,606351,344543,377820,669686,275201,373028
217,479326,746614,383562,543128,917234,500924,279497,452129
218,221293,117989,776811,145636,711093,882627,310497,825202
219,285360,330744,693881,842777,609898,858497,72882,399549
220,133260,657177,751389,250262,848947,271773,676788,423056
221,580748,312186,218689,983357,281964,456199,936478,765312
222,981213,728046,271517,325401,865887,438310,222703,181918
223,611530,674879,691645,819162,205544,660599,681822,914711
224,389789,353456,411862,369426,961649,883615,922183,172296
225,676956,942902,193403,877224,494673,191195,14989,297818
226,574536,848617,822254,882517,972184,31309,709398,558838
227,409523,909812,477315,569010,991005,905180,438197,211501
228,18781,549684,451827,360323,65032,209102,100554,432416
229,721586,864340,213314,895492,566992,450773,872267,219510
230,341747,628963,390681,521807,325833,892977,33437,720742
231,487551,506615,895299,442842,51976,632493,150956,103231
232,981832,273648,858037,920058,71063,652641,59908,983894
233,747363,77289,542563,518775,467482,963835,525392,186493
234,863019,973160,440801,284799,866136,473807,777580,546492
235,559704,82184,806206,438189,541598,871474,985944,210754
236,750557,601258,932775,47655,798941,306326,951773,135599
237,150596,474146,188564,947980,36146,277138,944985,539427
