,0,1,2,3,4,5,6,7
0,116144,342090,128173,323401,257208,361074,492380,464604
1,491249,710128,537693,292542,317482,911308,955976,34144
2,928054,335810,334960,361374,728396,533522,518937,366188
3,67606,772660,278703,810637,321230,706837,331621,564670
4,473360,127033,653276,171908,386720,321901,437631,440999
5,816125,317444,980925,500870,300928,72855,208106,340439
6,113194,551570,991839,754997,905867,295996,166435,106723
7,712938,582674,132400,287461,108866,826021,787194,833667
8,88122,149815,284299,413138,288396,83134,386073,14872
9,501419,253142,226898,724512,875548,201249,600294,125781
10,973657,482907,537698,871937,595464,219294,877730,569180
11,582243,426424,40173,923426,136589,708574,709144,756485
12,639679,426661,189499,840289,237417,840393,905745,902432
13,730633,639394,914404,598017,597654,774491,61723,998908
14,332564,390342,57964,972201,344029,181396,593568,406363
15,897370,142761,700777,624534,216727,218156,842901,41718
16,392064,848170,708293,724119,83497,119629,952259,707639
17,74919,845319,504766,799135,463688,440162,143712,1299
18,616938,999921,487033,506151,231191,456451,72253,646570
19,70223,208211,733770,859994,391582,54844,952565,387672
20,481397,994087,374974,686279,254972,921631,870120,490384
21,57996,428995,436914,307258,146725,187716,511091,801608
22,752275,981518,129772,766099,801923,411782,536145,91907
23,641443,193051,430606,592852,127142,384106,114898,971631
24,611084,752067,597163,391035,236165,932720,899384,795023
25,183898,821504,299964,934679,796086,528211,241398,986911
26,915084,74624,767300,102184,965235,38617,452333,105901
27,194896,93939,248917,712047,963133,121019,832031,545166
28,18722,623582,93761,861106,394157,120607,873640,911931
29,661823,168762,59576,309999,736912,528964,581688,325145
30,575069,666985,462752,664090,50119,80870,22236,363270
31,820140,807290,730129,473554,903949,875342,102356,913588
32,153995,926732,531844,700582,44512,793608,940185,903672
33,694667,421,756625,116245,748708,661317,773770,766383
34,927828,679398,879683,464435,715837,95079,910728,385387
35,157559,383614,543661,948110,18464,256246,621915,91317
36,669436,884784,114531,268504,133155,665158,153442,1258
37,445140,239194,376915,23866,190468,594355,138413,679806
38,147337,321705,586711,22541,898783,385346,48480,217965
39,881352,582648,9875,144579,615240,478249,752603,789873
40,862251,265795,663791,492131,10253,876282,730589,33335
41,201476,658504,657740,467041,849655,818142,471091,740830
