,0,1,2,3,4,5,6,7
0,184724,684532,498250,859914,739172,653641,122907,829641
1,194583,951249,853389,648312,630599,513995,155386,800932
2,801898,889630,239873,90058,667928,369116,621684,456200
3,343359,36073,601049,73617,58587,430417,97117,382061
4,364808,815760,260744,612059,290099,230529,354891,753675
5,571984,509627,984332,576504,321768,646565,373451,682418
6,751280,176097,835732,4046,311707,877895,684386,781309
7,908759,538781,821298,408848,336454,278802,276415,831549
8,472214,306835,284984,193414,948520,523219,558387,814924
9,409565,705473,901037,739495,77565,162384,532699,991870
10,865924,160885,35650,313113,894822,139164,341785,997385
11,771294,182419,13703,154648,323831,129301,391625,213356
12,802064,194242,702639,466214,898,776436,526941,925108
13,483281,578193,30959,545099,632668,341353,792829,665624
14,546304,572188,898830,215465,370469,841123,619639,189297
15,337973,256523,466707,942624,955561,635523,273548,824641
16,486440,360939,161986,28997,367109,345523,802330,841080
17,200693,229231,602556,475813,767768,994172,799556,1286
18,902694,442179,280969,668663,935878,581531,880657,876802
19,573208,490519,397025,914810,932705,708880,559922,931311
20,938327,327541,739144,872452,212939,397922,8412,535180
21,421650,212297,634518,488229,953843,200717,659243,243932
22,95333,572273,585515,101914,253187,925011,472706,584284
23,145132,171822,300661,402045,424009,821665,720867,976287
24,501421,671878,166666,913711,279687,96039,163651,371649
25,123213,618493,846683,755588,228754,511943,952332,670787
26,945230,717112,497220,952194,243069,589518,824950,416495
27,971473,985248,607937,931706,675569,222122,314714,398913
28,377966,374215,473723,511795,558486,745029,495223,245500
29,520446,894841,681693,572818,380816,74076,98763,890125
30,164035,2832,155099,29606,84542,297247,620079,371316
31,571296,411655,97786,83190,961463,491455,677140,46943
32,440462,529648,669026,152425,493135,741532,775351,575556
33,189470,545612,526680,772170,87532,212329,171584,996351
34,801443,605108,257588,293574,32974,212514,490675,62467
35,495113,789470,479038,772443,326316,686502,205596,451212
36,482148,218053,320186,664797,307176,956676,798294,988301
37,460229,484763,283074,997659,900098,348956,993028,801173
38,315722,545472,708416,671958,188456,149339,303346,541875
39,653231,20490,913019,798728,735139,583557,760511,447750
40,512809,103939,551124,861106,934775,200127,312879,702695
41,937832,318376,344220,454160,51050,581031,110711,396192
42,486287,517753,945354,517117,344134,67056,320063,545909
43,524403,773558,611479,230401,765923,681408,840323,425319
44,745620,767969,260770,666150,284713,528386,472109,57776
45,679473,172060,84509,324207,907474,722272,850239,207761
46,764501,936435,968553,323495,57188,420320,569595,322753
47,740922,556745,224089,211549,674423,460450,18976,301050
48,274826,679779,960311,453183,27128,893253,863073,51002
49,877344,867695,577443,96437,216834,765353,430267,763282
50,924681,161227,443281,357838,241498,349311,261827,155566
51,826706,351315,22250,128639,862995,637083,382046,909416
52,249284,695211,52873,797379,798504,887639,175083,693715
53,849707,912962,303025,465350,590145,838154,655583,522620
54,174233,510793,754075,345025,229469,659118,296358,466034
