,0,1,2,3,4,5,6,7
0,767953,999016,263760,852936,964221,708420,860880,895268
1,692728,764813,481906,302319,781506,249807,27381,568203
2,891829,346726,999498,419879,841638,18482,998481,333341
3,147018,32499,400014,124758,694831,42204,785973,995127
4,119636,813071,228691,781611,749008,465276,257025,151950
5,275974,138991,720092,540095,250169,14963,96562,684217
6,971037,75744,507765,789441,890961,392343,774205,237701
7,5769,455538,53049,18587,636262,134332,286020,974129
8,560366,670097,848732,678061,906954,905171,805547,337528
9,658320,497257,697500,728827,26554,686,624692,12652
10,675937,495878,882161,514690,171349,821171,692942,58429
11,161374,489692,199735,664018,413034,347703,960986,26868
12,355364,120781,442090,377418,381106,274731,653780,666237
13,451887,399625,653126,213331,844728,632565,785727,707101
14,64751,241525,546292,219514,715386,861736,279527,276572
15,471977,958578,297250,43741,138872,239257,382948,418593
16,104711,228788,603439,854427,68442,952655,160500,194565
17,318219,329245,320295,258800,762604,307777,416348,123730
18,829134,846741,886232,369885,572269,235553,152207,148256
19,246481,850358,84363,646731,364277,666873,893585,879460
20,598056,392004,690431,785221,400213,651004,772450,327131
21,721772,372096,222674,260889,808199,415335,810814,925679
22,349539,15365,214443,332095,561448,413936,318165,870578
23,981621,763613,433433,447281,992651,933546,72480,717663
24,878938,97313,890074,913381,761509,882248,425923,776354
25,95013,660110,941767,674849,376380,715074,53219,852099
26,950000,846386,457237,533481,346769,433777,269658,790143
27,83381,44886,16814,322991,114430,321862,729223,776967
28,553133,792328,653775,866526,909453,844783,899191,586910
29,993074,733034,674848,199516,698064,916463,112418,591866
30,964686,316043,618564,41589,122961,495612,393854,747818
31,330054,512111,311656,279433,588251,455259,946765,994638
32,936442,827177,215557,75512,998137,519825,736266,161832
33,720916,385034,835923,934361,43073,628170,269327,309200
34,239583,876548,325184,398840,325508,443459,30412,744368
35,446591,179968,17466,274243,557464,783096,49922,502293
36,151837,509675,11238,313482,263591,580107,680668,199906
37,653138,394945,36327,218431,970567,111251,849493,199302
38,822872,835138,404199,820081,92112,520205,127794,183539
39,277740,433892,390624,850892,715542,579084,64247,535967
40,694547,262405,294481,781881,736346,509541,582183,583137
41,226750,783726,678819,651348,664678,511280,366870,842013
42,308093,304659,110612,314512,419982,199134,604647,842471
43,278821,117349,679543,479707,973286,723591,983710,553181
44,93041,151033,86022,952946,364410,61601,414104,958717
45,361561,301890,574691,653347,529854,115611,202349,333419
46,523398,756375,663693,544844,754502,50319,670689,73475
47,658557,781423,647667,137749,957713,909761,804246,595901
48,856577,45137,907491,526345,185355,146854,80159,726775
49,340093,284476,271741,956541,257630,933840,159774,952723
50,311371,479546,603299,619216,893437,28108,191818,809615
51,320793,823760,858257,177943,520621,854253,730086,432665
52,916807,79318,248469,123762,177390,421455,739657,59811
53,652098,689551,878246,351902,959898,779987,236487,704204
54,877923,381287,305525,710002,463190,213246,951897,424745
55,346979,584418,688402,525719,145142,853745,715980,300925
56,794609,545526,560610,965990,905908,379307,294580,892283
57,890864,757872,203121,436312,865953,453789,722917,338189
58,489833,260059,270670,458268,187691,409355,808967,910707
59,853157,475874,129766,919646,884292,556082,311092,420626
60,322021,32623,639786,752363,958431,180807,418872,668880
61,789970,364821,443159,793800,907468,831357,995078,852468
62,816571,409719,616244,242265,73858,644475,541020,218738
63,639618,111959,801476,136977,924644,852962,190183,114941
64,140013,541917,550486,954514,329395,383689,169090,996583
65,544453,670483,800845,965046,656395,220530,851795,918669
66,885172,693280,764008,364899,401577,117979,797685,582774
67,661440,103604,350134,489044,742569,739420,37821,411334
68,489002,886163,879033,81764,271575,610954,527957,735137
69,158983,94333,338181,10531,626849,249492,836176,539635
70,206066,377160,859445,354895,847781,189939,681063,186963
71,513962,790723,300481,485913,79644,104206,307163,465183
72,908023,705163,346145,423920,160979,650224,204361,925682
73,837269,808724,630316,469519,115700,486043,592161,376485
74,524686,97866,584208,466851,753332,659730,729822,878163
75,69439,137455,478608,76935,717826,794360,55238,417123
76,369678,709855,872212,430389,410962,970724,188633,471888
77,715188,376023,408907,948612,911643,329051,535927,753836
78,469390,11405,146865,96179,94553,985292,496057,732942
79,819448,73183,877893,974579,586302,457052,466086,124008
80,217255,343251,801645,526756,889410,200129,737816,794814
81,534449,811610,260282,237044,758782,949479,16336,133177
82,188074,432681,676868,660717,769637,618381,779930,849076
83,272089,316406,856590,445868,997210,243132,808718,155601
