,0,1,2,3,4,5,6,7
0,985173,505336,682306,450292,639184,294329,968889,651282
1,139517,652608,869186,124379,331184,637911,442799,788978
2,855733,843209,36286,982305,23754,425339,312283,309491
3,509608,786238,552463,864933,2049,867661,872901,571113
4,695103,342675,641318,969941,249574,503881,598208,274470
5,219397,678459,306586,2359,76861,922952,539089,19761
6,967129,175135,90276,323459,881672,538144,322148,836461
7,38836,137708,580245,891358,989839,522270,395567,204713
8,964165,860242,273765,152576,529180,46505,661212,665337
9,347183,317233,868250,542729,39201,611372,701366,991852
10,146886,596824,984789,728886,145136,489702,144581,762662
11,696575,615948,852399,656001,964562,731514,714421,679562
12,634840,408366,878130,59553,127630,569186,900044,316006
13,28866,714053,912837,45769,275823,532577,597342,902123
14,375843,726468,378594,280158,959859,341074,839846,304342
15,308668,110242,27875,392609,218392,858559,916978,702932
16,219969,339867,607003,990699,460681,257923,9281,624172
17,465518,414101,885734,556830,303320,360761,130487,873865
18,437661,543821,737789,571827,898610,833157,514930,949378
19,244218,973270,966605,28086,398870,924567,390273,424197
20,418629,124332,433537,936600,489242,25147,599404,161125
21,987057,500399,50600,664467,719486,826243,707150,741180
22,864636,474026,230907,875480,402387,843299,325010,625057
23,776656,741172,715700,432706,17555,827383,334143,628846
24,493449,669770,7802,423722,11881,172395,620757,427859
25,811617,787915,276655,780223,114085,289344,351896,562420
26,711234,476518,323070,330086,899672,336778,679017,999167
27,57961,7119,572498,587578,858085,132973,4189,809677
28,93935,423666,766270,609870,510318,551998,937296,671676
29,882222,796746,595332,781977,442412,254173,336888,90907
30,479873,811402,164768,42705,697973,751848,449955,548733
31,912398,902935,272379,484894,364060,187566,719038,676230
32,921443,422566,274041,420737,372493,240438,620648,443144
33,621636,765036,725476,385961,549073,149383,191336,956188
34,528618,394768,989366,9956,345348,393520,635136,828627
35,434397,804598,507880,459728,427774,792713,332705,137917
36,62728,650399,993308,829927,431072,98645,845785,737445
37,311287,468683,889991,539109,204192,584564,988125,742987
38,589237,653806,668138,795026,317629,431979,932697,619798
39,236267,279425,995008,334588,453658,691423,329610,464393
40,24016,862251,470331,677398,570804,617599,22977,701870
41,460225,202790,190025,947700,883193,915321,845955,57972
42,501598,855634,750728,922309,654442,174433,635041,58205
43,449424,637236,690847,78038,484333,305988,721394,776658
44,457600,99742,296544,716884,887549,197357,139477,347031
45,356037,299519,831784,563528,782852,584627,155389,445551
46,556673,264396,972676,251017,288851,203581,541974,859484
47,130046,740867,382234,862633,625799,147293,365942,316926
48,246341,590270,237786,305986,231376,645836,315570,232342
49,53889,67467,844047,63966,454140,716064,872309,91723
50,759281,530558,223104,604200,326636,901072,543484,559919
51,219040,841384,622644,321289,534853,247829,825532,141476
52,589196,796496,778269,832544,455371,454259,813944,477674
53,379310,850348,796330,958104,898788,144064,28315,733244
54,22561,429504,773740,70791,21775,717525,979215,433113
55,278775,587393,638900,586412,156954,438592,104130,529765
56,850452,791338,62162,421152,393687,3972,636531,161167
57,411109,484750,446288,336130,91541,983753,353446,409190
58,992680,945103,674044,926382,178295,981614,228879,438870
59,199927,701373,622464,22703,785312,499547,641546,899229
60,243339,230020,519134,423836,720960,548938,26567,636480
61,793678,479000,422444,548987,797230,18157,771183,608880
62,221978,110673,627398,710279,524683,678393,645347,312995
63,502260,995875,393590,489935,596727,289674,520039,420168
64,452883,47080,185849,606679,816447,994658,648598,748380
65,827393,871859,14176,989284,35666,312388,312621,322069
66,824337,68780,499736,111421,439726,668271,526389,574504
67,277646,794768,465382,294553,36394,59968,371286,865108
68,472989,779958,688225,493094,995491,227781,427422,461602
69,3127,802996,303687,721316,561242,122123,584142,69646
70,55058,751843,263725,19792,475091,514919,792906,52237
71,181504,19331,692687,861093,449500,878918,542767,663167
72,199453,973094,508591,417567,859599,909159,309462,106420
73,304587,887529,322534,145934,852714,244661,441680,679528
74,994392,729215,838640,70095,861284,760440,513558,273724
75,897580,40068,87272,325910,440632,1679,896691,493476
76,60886,619278,656137,632772,122854,691778,489254,281037
77,467992,806474,725346,224495,701870,336308,469058,924193
78,86763,251126,757457,594616,493386,65645,39926,541668
79,386717,862608,204375,118390,489157,295415,988275,995031
80,671440,750351,356569,641748,772006,445796,729506,431425
81,351070,335696,485527,4346,506226,654200,120832,137302
82,368880,803077,985813,2706,908857,965276,682854,218167
83,67233,786597,211542,368583,482269,457980,272277,157147
84,236058,683055,449616,527692,759638,40925,569714,925870
85,256027,307723,294490,658969,171456,54454,158690,734396
86,677041,82637,341348,135894,670510,540175,492192,112409
87,683279,963769,122975,172401,820554,130527,592879,663769
88,660134,240872,2830,511899,975038,20866,427127,65822
89,964540,985482,52444,664051,831225,180439,303297,85334
90,745831,217658,297636,802960,60659,448386,319371,236622
91,30420,528766,688315,84645,213151,793543,923648,43792
92,434530,397123,538666,231568,21744,249771,632139,330951
93,101941,47736,494032,995238,880660,394247,955489,593192
94,322988,265114,441599,409376,64182,129491,855319,167141
95,322607,527590,660930,336859,335587,722258,103300,311240
96,948257,836513,502216,581129,723564,424367,661125,632830
97,878845,193192,995682,790782,720373,319686,631037,806290
98,741929,866377,741970,614193,115521,716588,986076,624968
99,714592,661447,933438,857629,892918,727201,953186,27539
100,568511,788180,360139,543037,895011,751008,743512,435518
101,912623,498063,317639,559654,594341,545326,974211,120793
102,587067,241670,452270,332247,531147,757459,333195,298444
103,812479,450236,330792,77251,481091,274066,547037,394658
104,274386,666116,947370,998276,927756,253805,859230,92618
105,175411,390930,450023,643632,823168,592246,814615,59869
106,144281,367038,248544,287885,814309,829828,182157,321811
107,927214,314149,252805,706480,531884,102989,83785,64327
108,297957,338619,931912,895888,200857,332168,221943,657539
109,936523,922150,260216,626315,215697,147115,313863,352531
110,174655,682970,864959,292233,255918,729003,600654,32757
111,784739,41076,686183,513641,306674,929453,97290,165748
112,200186,98175,515034,120298,279741,638297,966149,173817
113,976378,654066,973238,903681,429414,815413,626299,372311
114,552607,934406,437421,240806,821754,802883,936035,573335
115,675611,829617,476348,837019,48927,710994,550125,57366
116,881332,988831,215304,254327,147691,510976,406533,183421
117,783719,180681,851266,158957,584724,701220,73079,306830
118,788825,693044,412839,180417,516165,827684,83867,308744
119,59154,573325,626149,472844,709269,724053,514860,635897
120,116606,718016,37633,273175,646083,566310,47939,207185
121,402754,63540,297149,636189,943948,26644,774032,123174
122,606448,682558,425179,247234,584166,288604,368457,479288
123,107012,460664,953715,881144,637549,799729,981383,932598
124,465593,697577,745326,188639,29123,896400,949803,475511
125,661843,111698,691144,691789,924309,238790,798717,392194
126,608012,794774,292358,739720,306518,720029,615909,849912
127,751010,387618,100520,687247,352020,255316,614720,532082
128,722389,117531,665093,870079,885752,463236,537379,313461
129,585145,169757,25331,449227,479999,583227,591141,232314
130,544115,534666,162052,279929,365929,357355,365362,364707
131,818897,283255,264035,54229,758110,569958,706637,477694
132,806025,553626,581056,439932,12452,944724,485557,639293
133,116011,777158,889779,473905,262863,813736,97032,499055
134,44599,918008,90502,466144,599312,161437,135023,940215
135,490119,621560,864924,485451,754217,967589,386581,419141
136,972157,84820,714972,90322,390326,256739,557378,130371
137,68175,959670,910072,784265,538281,509775,971389,785242
138,925601,827087,86004,198231,995966,27012,285922,120524
139,42635,871771,28507,67694,929489,792983,766383,256764
140,686818,44766,870933,845323,548536,691601,464896,448094
141,625418,806487,994094,89399,241561,930186,849915,16058
142,723198,391733,128234,567542,712852,45376,471820,229272
143,724854,163196,135734,788737,15783,931465,228803,358870
144,194839,67209,774183,812387,654868,170268,474398,627726
145,494081,321429,787548,2115,479140,389597,985381,32527
146,831542,52219,390146,412015,926640,377455,764460,209330
147,615947,791508,435030,903218,598127,205712,670973,597836
