,0,1,2,3,4,5,6,7
0,767173,364458,315904,717555,723076,962099,883438,620293
1,938431,789108,187411,419695,132798,431622,144417,984231
2,346545,885824,52622,448099,828774,134412,178487,257736
3,282873,439073,317236,244929,842759,254416,530004,437497
4,50383,642902,129172,820445,377633,614437,955665,761741
5,599037,512322,929333,879568,181882,161723,80259,639781
6,206248,482222,788447,359077,23235,502883,383391,819231
7,329583,530809,954881,58345,898716,947047,963942,598575
8,316057,702939,538197,88737,613886,812464,825806,840692
9,147412,225866,110566,280923,372421,670863,932000,825538
10,680390,807504,877223,674768,326023,762502,175094,736880
11,837052,911467,850346,460019,842031,180361,821508,424892
12,747739,134280,265896,601026,240360,218971,468237,113335
13,836683,940361,693170,687543,645702,945654,68048,492591
14,30353,963777,714505,161374,223524,783378,827276,132503
15,161690,258118,937346,888740,319856,886523,122344,199209
16,265359,136927,4745,802308,402807,566278,222160,133824
17,539323,50115,483112,48535,272182,99630,100362,161164
18,433613,443117,198425,597570,368586,593450,884541,362638
19,968877,245747,496360,782621,146497,964057,745383,806199
20,926155,732096,61341,26354,996229,771283,40702,775238
21,209907,776412,918089,273388,772698,346949,677580,530441
22,693558,208619,937680,97110,307517,552079,258681,77532
23,818579,203746,906249,835952,402188,363172,207329,978714
24,515650,46923,842590,120396,499081,956545,873432,534724
25,661859,313529,629828,760352,633569,163240,354358,829011
26,751943,516087,703394,984607,998758,534247,953787,677172
27,167085,647980,718613,59109,471637,613926,540272,85101
28,261162,636256,307927,70003,282456,792043,410401,512315
29,488867,159443,487436,755398,635032,468884,780975,546705
30,56099,392224,791887,495497,213772,875199,154275,836453
31,992080,469246,593406,327611,299047,239302,718262,19675
32,558066,728851,631603,837427,683628,181682,842546,133525
33,677232,827170,715584,24341,444997,935348,732467,519495
34,987475,196410,318287,834075,591030,772462,694248,552609
35,601572,341167,1212,844074,735847,122470,848013,900916
36,468607,80822,876712,168021,426330,85220,633758,865539
37,749526,708495,409554,579075,985137,967419,909096,499926
38,493468,887509,603779,738674,421129,985728,395163,79606
39,615731,126964,403981,197549,777484,568729,581995,984322
40,761209,146573,896876,598748,909430,289350,448116,814109
41,915772,507270,888327,554813,717413,179254,531046,789524
42,843016,972377,450467,451536,255891,523697,775802,64058
43,675939,3650,782138,771860,245406,609217,720522,645359
44,748607,980264,16175,476315,816799,381879,872592,694786
45,165288,670445,286769,306928,518325,548365,312998,249554
46,726070,903054,244728,771736,572310,901576,816737,60331
47,663999,222163,860879,269640,676141,715552,249838,231418
48,519490,782096,581214,561093,366587,827158,273669,521911
49,484163,389439,542262,143413,903854,384394,748440,243156
50,278373,697649,1771,246375,801656,618523,557908,105643
51,422697,964394,859961,608151,810178,464793,356135,490029
52,326841,669539,249051,286653,325763,802657,820129,621700
53,362500,637859,497644,358123,186718,82268,936058,318219
54,123571,792120,97087,357055,846782,900653,626306,989311
55,750324,97351,623139,704410,18860,343860,646102,999646
56,537673,471966,993569,139222,516049,662363,315821,268065
57,685222,882936,529028,837361,298927,611368,283987,420083
58,954957,485522,807502,739390,718308,853787,130764,933958
59,924504,265552,456258,630214,561477,481818,244518,17808
60,167211,575216,87383,687291,422810,318467,59303,374808
61,563815,891948,558347,790061,916316,709296,506254,740675
62,36912,783400,838640,192709,382,880895,19761,202106
63,883305,141318,677350,873060,271408,217451,572515,31160
64,727016,405971,76585,606170,205526,51814,622899,585415
65,660237,158356,516718,591149,314013,173693,639194,468291
