,0,1,2,3,4,5,6,7
0,448070,668548,709508,220107,806657,357803,284162,597926
1,265465,856884,444934,882402,769931,54828,487605,734099
2,901695,112919,889979,531399,331904,846228,362269,388582
3,819103,198153,216946,606617,945977,20325,899839,68970
4,415896,969233,213922,902833,466022,62935,292682,275708
5,222746,463877,995124,229931,416207,372873,554054,266264
6,705194,956317,982999,148467,904816,854026,466117,931618
7,152006,886842,468576,751662,294357,430506,255382,489558
8,380736,862139,826915,942785,512717,929560,913973,495209
9,467385,675768,920405,803430,973543,57233,92499,538224
10,889309,468285,400659,315502,231751,234229,555426,371333
11,637680,294608,825068,448820,820934,922015,677578,374924
12,133823,115904,556346,458079,35659,88593,904787,451683
13,247832,709220,647892,925490,814866,680978,924064,860968
14,933571,798814,647711,531839,545228,489096,10066,995311
15,791473,650283,395279,531950,822412,665320,798564,314716
16,822210,490489,392892,174612,994282,520233,367961,841769
17,428517,348445,632209,55696,80630,139128,194536,546053
18,912363,282540,132596,917841,514298,334002,804274,733963
19,404974,758500,740226,595254,229213,580264,10443,802360
20,13831,598000,379740,107988,262332,97468,171078,226663
21,274012,589040,389805,491250,629065,586451,768229,644126
22,581562,322046,37672,677495,189540,788347,620808,731385
23,997102,39768,24777,460101,925231,806724,899827,42817
24,361889,402583,812792,538892,836486,774266,936218,155120
25,704643,652040,708999,66381,965439,447105,861623,815197
26,109693,153551,491272,470451,642861,978680,543143,26789
27,703654,180066,351715,825609,827860,389726,333318,81137
28,410677,199188,334098,363383,801525,699070,756480,315612
29,840802,352069,943168,208709,15339,288579,294887,780480
30,461991,80947,19795,395522,934124,598820,812940,108460
31,115260,151462,266324,805323,878023,741047,576833,25315
32,840026,466493,437456,603156,250597,250535,499882,583193
33,441499,961370,82016,117248,244343,474237,499160,175160
34,35786,460371,522478,724990,505347,651674,160415,167395
35,932188,176789,943339,851431,203499,425994,373607,36651
36,672500,142108,354276,502477,941357,242337,641618,212356
37,186652,203402,104889,201850,552893,253377,42806,263745
38,752702,365822,919455,147770,795612,450517,931790,320612
39,537633,596411,410034,170884,529050,919326,450024,966243
40,715838,292177,902770,977259,324830,210881,985335,524160
41,592066,990726,462348,837997,718046,55849,620646,740629
42,662938,776232,317139,525138,747059,39728,20304,311766
43,978563,644118,970014,81396,156568,442874,474057,820595
44,538304,397252,773916,565708,573385,546934,209118,878104
45,960604,660717,785124,594012,578336,835420,692926,921783
46,29713,161201,155905,811818,84961,714393,36083,402233
47,178675,866217,646457,547985,423647,693063,377101,615041
48,165384,954327,557819,599236,928159,687458,485953,41161
49,714230,654543,700584,21268,9689,249401,169206,608780
50,155648,75900,572920,289144,285029,305239,605762,651043
51,929970,420028,970624,205954,237263,787985,681860,623216
52,131319,841102,594901,514212,69759,281453,914411,862960
53,378846,665021,640082,428775,54624,947976,246891,350135
54,474412,592747,898058,396772,862323,762289,151739,29851
55,114902,473061,169155,805192,624829,940316,6730,871784
56,204165,766033,996215,648507,718837,710502,59866,564399
57,410,613132,73872,176711,842752,284654,951700,412154
58,187267,471656,774110,242921,348190,802894,163886,880432
59,80706,706273,797825,154935,417917,39903,522997,230166
60,315017,795755,7383,628840,784049,385249,173411,940540
61,754270,194758,276824,935749,658863,309078,211696,205535
62,749461,694070,998465,575228,809100,264162,835987,925985
63,81001,543195,400085,912938,105948,129324,275625,776467
64,667852,445903,803420,116510,410019,344128,298952,710090
65,954721,433830,596453,97419,964215,497870,261528,656104
66,745632,173455,673171,549877,17465,966247,289952,28101
67,632948,996897,117361,433732,592628,591012,368523,494492
68,696651,776263,23333,596616,129835,643291,717413,457931
69,476037,269221,157938,538818,219289,66796,300203,496969
70,114070,710356,396445,732352,534615,846322,165364,936932
71,995103,602941,840440,416492,602409,624934,97919,424820
72,704555,954238,751887,149407,955380,357832,266691,257800
