,0,1,2,3,4,5,6,7
0,305730,651644,972325,490511,926610,669009,881047,725117
1,976053,288973,714682,131206,89451,213240,103883,832512
2,497167,688239,605403,748131,974200,23365,768477,150391
3,98641,293677,79261,180827,13814,311842,783172,147959
4,508053,649756,631339,717952,192024,784138,317643,603006
5,186875,941120,993121,667487,469353,646984,746927,702260
6,298541,717712,567590,328328,328204,571311,745713,924220
7,621388,187103,567187,463094,95477,654606,640005,222806
8,172734,847093,394221,331640,114847,741954,422162,285925
9,282046,141240,308392,564924,161619,296434,471485,413761
10,205056,517426,680742,636660,200274,943662,30757,208050
11,274308,660979,707385,180381,790467,309008,777904,749219
12,635655,37163,187185,136880,398125,586151,550460,702174
13,30654,871352,804931,623624,920916,626106,720378,971627
14,849684,451514,863330,127560,552670,833339,718261,602417
15,781004,872105,830724,227570,650380,246178,124270,810595
16,539841,341219,121469,863739,610745,471724,692071,870811
17,485386,637166,559157,354544,985771,6126,13524,127008
18,902090,187537,502409,863717,866208,891659,813301,851606
19,63000,345889,435841,112899,318783,744554,217527,872169
20,415183,223016,526630,678303,107014,854861,964319,231450
21,102822,202332,222151,655531,638797,817540,802338,169436
22,111162,490781,524316,406268,510721,626028,35043,142416
23,758184,586495,882763,416608,742459,719744,597254,574173
24,223937,731540,514985,315013,259405,168149,956582,21351
25,533772,54823,881804,43251,878613,459091,767832,156537
26,973839,711182,740741,154617,812758,948900,197007,732099
27,777790,169315,477828,338518,281539,270,685173,618750
28,683192,973430,848795,396554,110198,599921,741344,533639
29,699067,379948,347151,486141,116752,126264,795639,961498
30,778281,286743,470158,873075,651061,351643,304676,371932
31,862937,552087,379554,816430,420680,95566,527582,52484
32,806270,864988,395213,45511,57866,184017,630281,240914
33,462173,439809,363331,572633,855770,265201,123284,797045
34,848045,169530,47933,937391,165288,9573,672666,244310
35,382701,589766,811069,174833,965093,356668,622627,937682
36,399024,702730,730011,727879,143231,479802,51737,632704
37,559699,21072,239879,867205,317644,436470,180332,311015
38,275399,22371,496087,83939,492224,83689,157019,648453
39,836652,436832,968517,792037,491365,574366,489366,622048
40,249379,624455,264495,499169,2182,543689,914302,787296
41,957124,350664,942253,542297,137748,209933,543779,397713
42,389938,533573,469138,837178,496164,877269,371402,315232
43,337686,453134,28684,978248,763853,690381,527552,572734
44,155162,12494,523941,991611,474954,893140,112303,436773
45,631027,823795,819959,674692,791782,222674,634633,428378
46,218970,1843,140981,504791,43657,53590,12952,383284
47,55977,413253,622709,487047,366906,410588,796745,304270
48,265495,664083,854533,26353,822160,855996,12916,601586
49,957467,403559,482419,437065,396363,152698,466394,459288
50,999149,498090,148171,420567,805208,260050,988511,354310
51,551171,857493,299391,924026,153894,889120,943514,440004
52,352879,233835,306076,696446,674596,233121,607653,537044
53,776602,83864,445922,865997,590387,580729,724045,299243
54,185777,595920,50345,133855,646442,317693,482548,673220
55,407160,578388,775933,99908,55811,408337,251104,936757
56,107459,433727,14829,588730,478415,961902,701128,327513
57,835571,253626,777585,49413,770614,975234,202607,832992
58,507749,919788,225309,612952,974719,55426,514645,888836
59,717256,478497,587588,469069,123005,390138,262929,86558
60,68175,4557,232925,986957,659327,475370,207027,579753
61,271630,434279,306056,143662,172492,599417,676207,157690
62,702093,943852,242398,154657,490770,163234,794791,858458
63,607017,448545,573154,716082,957764,274477,686928,402733
64,569247,369094,623848,86999,69296,666929,834588,538460
65,960396,709400,48593,876216,33989,881814,516247,798483
66,527516,916691,56659,870296,978352,247781,115697,836386
67,687350,790018,342505,332261,827203,967469,705161,775273
68,600726,269361,81594,21316,141673,490583,191860,299947
69,685383,980429,934004,103530,43142,451779,35822,129091
70,802588,754692,321352,968093,828183,903126,30046,331281
71,219741,474756,246340,292496,248425,228405,348114,854607
72,577165,843939,637461,143921,260935,222824,933694,890693
73,853964,739413,43500,545646,637627,192031,965107,643041
74,893257,678654,713960,393361,754291,533531,96510,898058
75,490814,363637,234995,787560,130746,101985,199531,253820
76,470090,528232,514097,493372,724706,962610,445122,232735
77,247944,473781,357432,259253,478800,975258,759852,264512
78,247825,549464,489877,39115,127001,936924,305212,467791
79,916381,495912,259231,360273,956682,688629,337532,733613
80,147119,894845,899321,856285,908711,880429,299267,731169
81,160048,519538,148243,117352,202809,108734,634866,676589
82,137037,173362,189192,70135,771776,366787,990394,831236
83,136103,597373,114212,99725,130079,180623,871141,549990
84,275337,792717,514012,852499,174382,934911,399155,594307
85,189029,206129,209690,413652,130343,110416,584818,658140
86,751949,88986,417968,798954,478815,429050,190107,92568
87,469061,760914,896065,805972,861979,948502,602923,242716
88,198198,327062,649694,207288,975092,834274,865472,640153
89,156070,924898,814282,714096,659095,198059,437215,373485
90,866752,11427,517047,741748,366822,39391,353563,62376
91,665889,548133,226859,53660,889139,808654,582356,785418
92,411353,291150,448901,127623,899378,3521,993831,862605
93,203186,286385,778953,39881,852445,674421,96557,299731
94,46094,854810,313729,495946,189852,612098,428983,365885
95,320834,47502,158773,81943,182428,584809,87627,186031
96,769006,243038,934603,611435,807165,251199,185303,559425
97,889649,948311,84755,177195,26517,490629,971521,37840
98,675149,933896,247623,19133,819243,70854,572591,902774
99,13554,250735,387527,350262,279822,158084,758584,337384
100,255488,588797,843037,316464,121839,518048,667468,301271
101,445710,719279,111421,231188,886293,934403,947818,910665
102,650330,764443,633029,809739,511302,655527,54345,527213
103,588748,172203,235925,632919,453262,424837,521005,653923
104,740506,327140,281574,784507,977152,819407,200526,175805
105,882920,586069,292862,218669,149628,839302,596233,377475
106,492346,435195,699254,94605,334581,324849,348706,582665
107,422794,487396,34754,551594,587772,787635,181192,507451
108,352458,652651,957375,373950,535223,317948,761620,958723
109,650888,620776,370061,567092,439543,305857,189221,369231
110,742255,722300,387370,384953,846781,913348,222128,12025
111,546989,121564,686744,652933,425383,104900,655385,566549
112,899435,832533,796545,109798,968358,712147,70756,46992
113,224963,932647,120200,267047,76445,228096,946512,744740
114,533630,664179,962033,700001,493398,844206,338931,234078
115,220155,881903,595469,700695,868722,138601,412263,806778
116,63866,359519,703694,777206,125959,328926,132734,268172
117,363038,458247,498291,507914,210451,40736,502511,959005
118,772757,936244,671739,589274,72735,709440,575970,559253
119,666528,722685,397628,511273,715446,11986,892114,732870
120,469637,456397,434431,189606,644658,404516,132594,44550
121,365040,334166,765300,706426,578188,527977,258279,590402
122,486226,752416,207771,704933,433804,13641,857229,43265
123,953148,871572,958646,980290,523026,335764,198470,296006
124,177428,965306,713553,305361,559544,186484,603905,41319
125,760296,350044,174286,840206,161258,393527,394896,627073
126,656437,988674,980082,145605,440703,193655,458225,948643
127,480603,951221,439695,804427,788274,537223,715712,870342
128,449200,452340,137272,325035,441046,915452,183520,325784
129,894694,140536,982104,923906,421816,98097,978884,555836
130,615893,887500,93974,943967,897108,84565,690777,65049
131,257634,104811,217372,250449,432171,50048,376123,278407
132,399685,574793,536782,459169,245353,347125,680850,737768
133,567516,319758,268948,22268,544645,521609,975392,604345
134,636557,621529,443672,44655,761047,952460,918668,308892
135,602269,696101,5739,357575,737470,93163,996990,859323
136,927044,810445,741751,1360,497631,953684,219724,506040
137,449887,792119,345442,803222,277533,109587,412281,291212
138,637456,931031,288427,940552,926366,679699,844073,336816
139,506300,672629,961753,678515,987322,19647,563628,563221
140,615059,954310,621092,928311,309070,997475,32475,380096
141,866369,954564,267323,357457,188575,232874,377152,682900
142,252401,94564,466687,707815,764162,381842,903236,165446
143,421864,907104,340310,401315,42525,185792,353159,606946
144,77648,358788,877541,178630,139982,195194,853477,534951
145,881667,302238,783152,123929,622599,800270,326238,338910
146,46543,956737,256751,283490,599524,774752,729176,726579
147,291928,693274,641766,365379,491234,222220,203998,898181
148,552315,666084,308341,577269,393918,661069,745920,673706
149,778001,485085,99546,661421,734740,478100,610220,611451
150,661782,981527,730398,88468,139425,400533,863238,63208
151,965718,89271,482442,683437,658856,232788,555508,395683
152,195777,910151,442882,133402,139322,64730,915746,197825
153,894754,880693,222475,191769,301018,56207,128197,724255
154,541848,457557,417609,807447,804036,882904,590894,448777
155,467749,69540,413044,854647,534475,476329,952011,702073
156,207354,306987,508222,656130,905650,464479,574513,636059
157,925601,575870,27973,349737,981998,777151,219832,385815
158,328886,539057,750268,711908,429076,220329,499930,296520
159,335105,239100,822549,301053,246815,143800,158919,802138
160,458867,734114,990294,538074,429106,766607,587733,241907
161,68452,692974,375722,43634,852190,585010,983399,910351
162,498109,16910,804545,894217,643486,119155,884316,802343
163,209077,618630,486316,826418,730445,1779,932080,462418
164,809240,33347,601184,864800,824470,292986,831871,233255
165,382816,618065,318492,752844,561894,770536,703598,445630
166,924304,219737,130691,102847,737507,817043,865727,566479
167,724833,220869,605205,96377,801745,728481,990375,969008
168,448494,644274,398138,312744,576936,737290,23286,813140
169,71702,156385,612652,479075,398124,401465,476333,998700
170,53089,344645,802794,78963,14925,408451,905667,288368
171,644976,592334,562573,260234,467657,92140,628360,663962
172,341762,427731,170966,298245,637403,372766,352256,583263
173,843684,79121,633267,128863,172124,149087,16368,140155
174,769087,70654,37853,606341,911487,776043,11156,994475
175,901688,605988,64047,903143,432891,852228,626597,294380
176,270070,212631,674343,531049,677431,271002,778997,19643
177,662463,558374,444868,27629,865461,782626,778990,964893
178,572432,532318,90398,752266,315231,614948,53522,69431
179,237244,473522,186439,497631,84836,737604,487018,768075
180,672098,367414,645562,771706,641804,146052,506908,888098
181,387699,589316,122134,568390,661491,27585,656098,522171
182,211647,686678,244378,507349,715526,378540,994548,601775
183,340410,864855,784961,457430,951155,32478,680102,691189
184,583729,25304,94473,294355,216935,345452,9282,273903
185,810346,967480,27757,238916,693777,261038,38315,594042
186,624967,873279,994135,258570,401763,299452,57086,797271
187,910528,572253,318666,288126,494346,830013,613005,11651
188,10236,393448,281161,830835,850493,603331,921214,200355
189,422794,129640,538476,365026,364241,7891,661717,909613
190,811659,21602,369442,371936,596242,975915,737282,462006
191,636732,538439,492976,900442,149562,522823,483805,628886
192,139845,947006,167037,235289,954844,20191,184176,651058
193,519280,730127,455507,192201,345903,100996,259962,663180
194,226928,128149,835558,93370,538702,26155,28086,122439
195,83633,322652,912938,380377,459033,618762,369523,512204
196,144487,325878,789043,639048,500360,5962,12541,12476
197,828785,873772,494512,224922,176615,776064,33300,550390
198,438839,806055,749133,169223,735820,556488,92690,994700
199,599116,119350,701891,33569,292172,350093,603435,629237
200,946294,83038,971467,183577,278807,635122,967984,723576
201,676064,80103,3528,639811,366517,595374,67695,818161
202,867556,832690,96489,924889,374218,388172,653837,68220
203,759141,686734,992407,482268,243090,535006,846523,987094
204,772007,376999,876845,132525,351165,701260,111183,822068
205,689678,839509,210174,594344,526886,69981,489977,250758
206,858773,678420,2286,23793,857311,621170,212001,159272
207,595194,64367,784380,109508,702693,971336,655388,969398
208,871165,715017,340414,542912,80753,204771,254072,615443
209,747058,994338,826494,154535,684382,837797,127045,458252
210,603675,217885,750448,118515,865448,505611,396664,979315
211,964010,414348,261705,942869,949310,960230,513040,281423
212,488019,754739,430582,283657,5134,254523,508593,29014
213,809788,186345,332129,765645,229859,364386,734881,318551
214,275773,534496,641565,655981,6107,582742,141554,506595
215,629444,457913,542572,413411,191088,682434,471365,323322
216,864308,33048,377405,53159,988993,72548,446901,628629
217,959245,989784,651561,384613,551828,584159,63856,455582
218,308068,391166,692131,48817,185515,200079,188279,831606
219,740161,314830,774445,50650,793093,389113,241314,768358
220,159848,51194,498093,100609,376655,110221,109628,306004
221,193850,526540,644170,153687,680362,225682,136546,890914
222,812452,465138,709875,127356,930169,90082,862113,358122
223,94964,375572,402936,760228,910570,282418,193822,77744
224,349883,256003,633140,457588,235081,354654,705482,520705
225,498250,259657,543786,186933,742743,657243,721439,286792
226,868567,447496,737874,449425,9158,938463,751158,456080
227,67869,32280,815838,43330,301196,729717,470202,77299
228,801047,90233,593049,622366,538282,434819,808358,640963
229,427444,23756,611719,605207,215718,397282,314360,963207
230,830095,522426,61,518827,846401,649444,917204,410539
231,180857,182954,326249,820729,874124,794651,533122,720419
232,128853,571782,74073,87610,123714,398784,296878,411297
233,843592,953260,608626,437775,758745,695510,571811,832935
234,373956,954097,447552,128749,41668,245,988687,98298
235,309021,204808,456199,363954,22159,190302,253228,778182
236,443719,96485,108220,763930,977425,654938,880765,204170
237,658648,647955,349513,452703,678699,986971,358470,706139
