,0,1,2,3,4,5,6,7
0,645499,261199,966609,186411,961416,375106,81445,808386
1,479082,726596,416237,696265,815548,715973,498109,597559
2,818216,64141,956465,7515,837918,335300,977154,963542
3,397400,685444,108706,330919,438528,733549,18453,908774
4,262105,740742,610405,813332,637941,361024,346439,539586
5,445775,511073,455268,455647,16492,718509,152076,143406
6,394393,560439,699306,3845,592485,945161,916004,531766
7,578150,292900,575792,408962,55585,902757,484140,805850
8,860262,314169,881218,245771,814328,251422,651892,325758
9,980173,626936,716701,237905,714774,689128,240938,580356
10,46170,765996,153830,58348,77330,472097,737711,515170
11,217838,212488,948939,19703,806030,861566,425935,900734
12,292096,743532,603918,156116,248742,570785,543550,819771
13,103688,649831,200039,101876,624129,258167,845120,180179
14,57186,631366,614439,397982,678994,984609,155132,543727
15,959375,226725,346314,622202,48199,850612,430766,425508
16,472683,205734,589285,877513,588637,289973,64754,744534
17,307400,177861,398382,6039,767185,379456,757338,542133
18,706501,114974,797352,155721,220701,581370,933413,518759
19,821162,975505,502711,417046,466483,356455,642843,289964
20,391023,990184,272179,769818,635506,3856,634974,221506
21,543268,624556,579285,308934,361849,285907,249064,514411
22,813090,477665,186343,982101,403718,480980,108873,202587
23,242928,592575,522817,65168,870128,958267,626977,70209
24,526763,201843,342258,428208,64729,413594,960728,988447
25,472556,381234,834307,785442,243870,89023,509848,915695
26,565547,289567,201533,529907,500707,523779,974806,519804
27,526128,426276,754435,460809,902271,878097,256888,782815
28,891863,901128,640452,290747,754458,643465,48540,408100
29,451545,362820,421594,729756,520692,83142,831870,654470
30,473503,92568,300897,107260,993088,885031,79053,487984
31,25857,730796,824957,125456,657514,472657,259071,310263
32,452002,226411,683683,864656,219013,145516,450350,27873
33,998742,848699,512925,754467,61610,83869,240340,253830
34,524404,619787,860788,156667,61702,945225,369468,756182
35,18218,232229,112006,929825,273435,988236,107519,932368
36,268549,550558,320317,415476,943009,525321,826496,810376
37,450540,122812,716408,358906,764234,947998,49992,984001
38,179299,439433,611983,910313,35672,585162,117100,535900
39,251107,607860,887650,611169,593724,92109,946190,787629
40,770322,501589,857792,715934,446407,593159,88027,577636
41,631268,905438,270090,1737,403306,127739,649858,151458
42,957695,285934,467963,933321,464289,957617,676746,756329
43,546582,731046,190714,43019,220470,43962,839226,481684
44,223318,774348,274060,951914,224382,599511,293906,350660
45,43838,877450,274179,236796,808853,781031,534668,68569
46,424885,967314,242535,256564,228660,899569,632336,776983
47,126316,943445,178109,732315,708765,386398,823695,893867
48,807766,9879,390374,959523,729465,456675,786290,137845
49,730920,135867,67086,866642,701865,641389,678963,89048
50,560316,71742,164915,243944,847959,102916,398498,6346
51,880798,262543,656905,174204,829360,719680,522014,763824
52,720213,698618,551540,153095,30742,518171,272575,312779
53,570978,388323,430948,919401,537781,629148,219632,301600
54,946164,19079,261269,985807,258802,625889,814377,387446
55,404394,252868,609887,170487,993225,534795,904655,322287
56,644061,525898,758080,721296,729585,910757,922491,869366
57,14674,171399,71497,496571,348903,487017,635330,169816
58,243412,809974,1347,301316,846209,149348,131620,980559
59,450303,598789,216293,963348,761822,157062,715627,140438
60,397124,236702,247959,447536,31707,406558,641412,589826
61,285204,831188,5542,608045,533555,624815,471692,94785
62,694714,661374,287105,333816,455794,396891,455677,4780
63,469490,785029,268081,121054,98318,370787,713939,809578
64,572829,223434,785781,734319,361410,890298,43125,577047
65,901243,549466,194543,837570,426785,394776,527039,395584
66,130770,188289,141446,290163,933959,33554,833455,129713
67,344530,961321,393363,677570,632842,130443,398112,575052
68,963903,802662,431448,896023,853393,74198,339942,197472
69,372663,588764,163113,651167,784184,160799,233099,24602
70,842976,213163,332107,569170,885447,554503,557776,460593
71,601778,151039,694121,299472,963109,426675,383523,875326
72,102738,550718,414932,30383,658253,294630,785926,277859
73,972851,215231,827564,779677,763205,610663,9685,645133
74,274874,330400,542538,648444,879673,993803,314490,472411
75,48814,269169,491641,313717,172169,8120,990694,197747
76,630661,911969,635733,386624,842089,571531,541035,649177
77,541561,434397,813452,583299,36132,414641,78018,611893
78,913158,187826,248016,515212,122157,759518,361851,392980
79,449244,281429,411492,630095,322429,868913,432525,148364
80,528683,595791,281849,794271,723689,922980,561397,76434
81,687164,450421,187751,36896,334205,530388,184831,201127
82,142310,401312,987922,480005,153478,941121,500269,77716
