,0,1,2,3,4,5,6,7
0,452705,126275,643873,495474,713979,742829,312833,742467
1,770826,842104,806419,636486,587821,628888,652014,782535
2,370468,880821,146354,486486,750198,48441,698494,537066
3,565267,186861,38949,873204,567068,967085,275256,858134
4,168610,475530,677926,421818,204289,217159,249964,798185
5,695800,180689,30542,140424,376372,881254,935014,492785
6,837709,295834,47733,318393,819044,544412,479708,573692
7,191904,653565,140817,592297,240441,436039,827839,512051
8,761655,444421,237896,538092,792707,178436,486219,208774
9,347682,725337,529604,497959,935697,23873,374961,576615
10,742499,238170,853152,141446,23839,79391,686616,305401
11,264672,610286,73392,486127,964477,564402,887182,476266
12,115373,814951,353579,496080,403615,44237,700626,13131
13,226796,735220,740318,607378,31457,353136,198215,50204
14,909157,53327,982247,656871,59308,617688,274178,919094
15,585433,285431,108113,680594,769952,627709,604270,998740
16,89910,389524,114607,554006,53681,602784,4851,413415
17,124440,18524,966169,326484,721383,71104,224336,731368
18,108720,200026,454653,946668,887180,556024,449110,998308
19,403642,399780,663478,132400,818778,442062,160389,733591
20,514868,641599,654582,3766,49225,34532,489381,196710
21,308223,209628,971315,202607,770015,622399,643448,231051
22,919038,851885,203092,27878,576020,928435,153524,68851
23,41243,13183,798334,199617,500578,575881,519615,654315
24,623516,804972,211933,444501,64532,882364,27059,477490
25,278933,522606,990189,319360,234407,656894,843612,376004
26,277775,327754,848622,252573,360336,55628,312054,998022
27,402761,31367,515239,106783,300930,393737,191031,928589
28,56803,154827,518841,736284,400896,973243,730361,522538
29,387159,595546,790325,815262,832090,526370,996653,678857
30,632882,238553,694695,6837,119912,751105,108778,936980
31,836008,57311,339867,859632,414186,521967,285363,863320
32,207961,458803,466061,383964,505454,208718,853695,715714
33,301825,731703,697929,6966,999419,505005,536260,936543
34,341812,179964,4192,550788,84208,460882,11051,276255
35,591811,714928,251225,548637,198199,627350,546785,643341
36,890972,299952,904047,264759,692280,150461,435828,417545
37,199532,644598,568364,256995,537206,724766,542244,593585
38,503002,428390,363754,878539,211419,57787,344091,255355
39,227917,104305,329396,736676,275734,800315,685100,521135
40,531519,64314,925076,255081,352849,622175,590925,293362
41,466743,767834,106374,312647,626889,656647,354343,684594
42,858950,763852,27466,227574,300086,537830,777112,217434
43,360945,806572,445781,446123,63158,844072,287676,860254
44,437310,699804,156243,192245,626093,843515,54623,306181
