,0,1,2,3,4,5,6,7
0,938476,195263,436382,694018,221220,958376,990675,553147
1,499171,724694,533289,832758,85317,466991,186113,245393
2,85499,304479,286956,729589,102274,317623,577640,326329
3,968272,708246,3072,218627,854095,70422,773060,191996
4,574395,539783,628848,954685,509457,626271,526989,404479
5,46242,582131,37876,278960,807688,333420,709560,177977
6,830544,665844,799051,919364,552484,77967,375268,487129
7,364180,33516,713764,350171,241821,909014,483466,363564
8,751633,69316,116259,548329,201014,330133,846106,509583
9,201351,828293,132283,251913,832046,582327,343786,208362
10,203172,960445,771403,73360,855083,318839,469541,439226
11,480101,919980,171887,733866,454822,793026,109341,605257
12,86599,395253,72317,318816,257041,102127,145070,470782
13,892504,456373,851822,883700,965964,991826,232111,328292
14,350916,253260,93990,687212,212102,388155,714716,306639
15,537119,933839,531344,747059,458991,469646,352188,957267
16,192429,897002,144908,243822,999126,8539,76549,182993
17,937628,727282,928206,277011,838702,535555,714274,377332
18,326363,312323,358347,626883,233980,130783,763095,928716
19,186187,52948,763267,17698,846927,571496,410732,190845
20,907092,235145,970940,29338,69916,250345,534679,746782
21,793143,365035,145638,727080,375818,234592,476909,800838
22,629942,538084,184538,208358,385377,928505,96473,724256
23,444964,120198,169404,596835,766116,726238,740559,444529
24,125615,290864,291326,955382,983575,858890,455556,499334
25,384329,658370,143317,723227,826007,564934,5792,608344
26,848485,876391,553824,394930,188047,97688,677565,393635
27,620600,784414,765790,471833,106277,797278,695077,483604
28,196507,183258,117924,72848,507948,849179,273675,494731
29,102399,613384,538330,844467,774450,161612,118801,375049
30,653841,239692,409484,197502,166522,863970,501492,451103
31,44227,16048,275769,357305,167184,628164,359361,133441
32,335032,398734,393121,205700,745582,777421,905439,397941
33,176898,756821,31459,309113,604605,981406,484311,689268
34,995872,198452,840619,546923,323708,355528,751023,137697
35,578840,87841,248219,328327,819681,557858,312461,664717
36,491628,706857,219854,792149,433491,911023,473393,785236
37,645743,359620,68642,10295,731053,248736,862500,212753
38,911707,594186,790494,8133,91326,596996,616820,566586
39,464062,374080,721568,104500,991803,912684,130174,905317
40,475462,771008,523952,288865,571633,551595,288657,858514
41,866249,495027,77872,848882,187343,870897,428253,114772
42,29196,572298,609465,708183,253415,795283,196,600225
43,203737,769050,979549,983651,461722,872208,517534,228923
44,146525,974408,26435,188661,381340,374463,229268,480870
45,315075,362748,811064,959903,573690,919832,177772,115812
46,692180,957468,859970,782128,485050,958104,677537,507464
47,39055,160866,916153,741541,141440,455862,539063,7839
48,42665,227872,681985,550839,325311,798058,697847,312572
49,591121,585088,172349,56693,96341,327570,731252,249135
50,355094,380372,684827,661867,729764,202467,143981,822832
51,777759,538606,1312,918301,996727,955350,386455,840105
52,251825,65313,96427,86220,840773,108013,844245,558356
53,451,762553,564190,168694,610205,668555,729673,312073
54,798579,199160,152891,65642,187744,735683,157746,708046
55,105350,466104,583603,841168,590867,457212,982955,163544
56,821897,208957,678342,503274,799933,824830,614166,685104
57,246326,878461,154434,912859,432076,766026,742135,349642
58,549746,376414,437201,812606,583831,40182,244188,25106
59,896158,263953,394546,547572,801230,435535,129724,16650
60,880736,65785,507610,721415,891910,439412,319653,250760
61,793754,755275,995667,958385,967230,587733,775525,951899
62,233975,362220,918178,403139,358207,442575,325191,574378
63,945276,221561,550610,348594,620040,576639,848301,768600
64,431110,404576,936440,760955,802185,899736,847718,920521
65,664876,4045,865539,481634,228542,746027,211210,954027
66,14176,76735,336957,827619,666404,172172,274800,422553
67,125694,706261,698533,941099,927446,432084,297665,405233
68,553596,55723,699535,663838,952669,656930,732328,125389
