,0,1,2,3,4,5,6,7
0,777551,108789,302407,202709,660918,257172,331001,725729
1,528050,845321,344797,194837,727475,880463,890050,815385
2,668432,739014,988357,640638,651832,818783,473688,572072
3,510922,976650,832456,184302,102710,532242,589647,38210
4,74956,530241,482247,608709,313445,313920,950099,896209
5,263969,65191,544337,981254,440159,222656,251633,178110
6,963443,722891,178189,120493,675589,351165,317991,416220
7,358208,420394,172658,130003,687519,754886,127808,160345
8,873476,515134,958807,637628,57362,546020,695883,889249
9,406772,738060,775509,846982,729818,34102,380917,471230
10,164191,80257,126693,113363,26593,581227,622458,169689
11,581542,919975,861855,190230,846195,65756,949975,273074
12,707901,558947,600810,976820,657939,295813,527911,247429
13,354944,291943,717569,688232,716008,701066,766452,463374
14,948823,702692,218616,327885,362214,549494,460560,796511
15,203728,879437,865370,855757,832387,983501,312039,309061
16,678451,813731,137202,819759,327353,604228,186002,1254
17,513102,55713,630979,613909,866591,136315,949215,944986
18,243342,639362,102261,108889,643522,67986,903575,771230
19,813643,332974,480498,961599,619618,700022,606001,956980
20,2517,705166,843479,660726,844210,18509,53280,643776
21,869974,174747,234178,553661,928396,527615,686567,697861
22,957344,328539,554471,927208,409699,759082,493645,564555
23,633027,657944,288948,56227,326428,346582,697966,25781
24,570293,2384,649795,8655,64488,6431,344868,894925
25,118476,807248,599164,344980,946386,703579,929657,925533
26,727283,433298,876789,718416,891791,643490,271826,109646
27,641970,733416,653018,84863,447930,374999,39767,197335
28,932536,946251,777149,787030,300010,314604,821065,509456
29,802770,429367,793247,794390,117306,273887,983897,295027
30,153224,416011,231097,726468,792317,225909,755387,995527
31,149760,568134,367226,761318,138761,345168,931818,57998
32,412843,92975,319624,696383,989709,889039,692468,577270
33,676078,394744,612305,85895,565784,946893,694183,155829
34,79883,995100,226758,809534,187751,762263,206651,922609
35,532041,303087,428923,664565,95050,420961,144860,963966
36,294664,932549,719455,82580,755958,548295,423399,730015
37,202577,124515,63923,887455,784452,324524,309547,94399
38,564995,825660,763848,655879,837281,748031,696118,776691
39,362340,506672,929395,603762,407724,14176,61734,664325
40,21063,876335,261338,41980,254613,677489,675710,677195
41,33472,59662,316840,966799,553010,813393,311662,5032
42,873872,255865,258345,154322,272714,316794,858627,980934
43,529442,429134,453710,725087,614887,110929,341321,618005
44,642561,378552,779843,483076,851211,975470,155081,153222
45,392139,807559,952507,340305,557409,377611,84845,87449
46,930270,278535,187593,402381,678193,394227,350305,333800
47,35135,42993,809637,836437,799380,150665,119269,531176
48,171167,4432,271309,543246,214301,533862,952057,949117
49,935096,309357,319981,641112,913172,157052,696193,30469
50,177423,482894,784903,54199,309261,665940,557282,124289
51,530487,731597,34527,201026,149179,365090,295518,196392
52,253439,104168,410179,662285,721300,794977,368950,515954
53,701946,590019,546173,991677,796631,513872,439404,620148
54,908112,661605,69502,608936,14675,273493,41693,144185
55,848921,659444,272786,697585,726385,47324,398471,905710
56,386793,895018,958651,2530,238698,376011,190032,497577
57,83673,382829,414977,198523,424681,595509,301653,390581
58,52792,34515,934634,349936,572289,87690,641974,904213
59,465322,294648,944636,893589,616154,447090,767532,966676
60,290704,928894,853295,254276,677757,3295,437592,203417
61,336316,80891,284670,479418,95169,498926,223343,388012
62,952194,292489,696863,535646,814874,295548,94436,873373
63,815682,220564,317794,878124,807306,12572,137433,547455
64,526608,9306,337018,216746,302731,17766,394364,767958
65,29478,844418,228994,275028,751611,654622,694559,851404
66,215384,831601,949548,505319,594063,544263,32952,101529
67,619286,142166,382493,459511,98393,298209,900627,247737
68,32007,677371,165936,357987,190459,92060,711957,441839
69,103449,682653,278878,439371,486676,709094,355917,556815
70,999295,593440,793043,940223,69080,615506,45315,205011
71,377159,551485,243321,9766,127650,479936,812228,407079
72,930175,562464,174715,587767,232309,820066,809573,877290
73,795104,544544,376100,206228,323725,492041,42385,263544
74,852801,455394,773020,85921,791442,376042,684228,68353
75,405395,218475,879952,385536,437828,796096,358690,310661
76,226490,876990,975647,878837,342841,773122,593741,154020
77,289369,102081,802107,879603,77835,969723,157772,287534
78,12162,127579,772955,653551,596337,767577,509119,706254
79,213198,657278,800285,333240,153258,233964,979458,865048
80,474482,505432,417056,815781,720171,761467,261888,336603
81,979281,478857,230019,221930,561951,366362,734352,730219
82,585115,199546,785175,794175,133137,87177,332605,140368
83,280695,156611,423644,438266,702631,603997,741050,110021
84,330962,526375,503757,531959,184539,940353,781634,782800
85,703284,969287,3175,727884,529747,420106,843169,233063
86,391763,455111,383337,237101,326691,391099,369728,901331
87,662693,759066,316760,433953,249540,289355,593335,856886
88,629009,275047,415200,864218,120978,104729,216625,742452
89,904545,488583,709390,794427,348378,895787,132838,489597
90,308356,455524,901121,987300,288809,392535,906319,287824
91,869035,33316,34800,497965,362717,462243,836484,787307
92,794095,919603,470129,977484,297687,931022,846783,96026
93,433704,823030,926204,432013,186461,504385,700334,703947
94,596233,645779,143564,225609,818570,639059,50971,265380
95,182723,850407,715919,611923,425289,253935,933507,396760
96,497041,79893,334246,72789,661608,613854,508111,961604
97,130436,458539,561717,456439,260283,910072,931224,114542
98,480498,138518,370596,1624,781709,215642,675192,553817
99,899697,985996,405660,519302,1147,5544,548659,605916
100,992429,960972,797119,216327,783346,609699,684235,433260
101,190002,872471,539691,907679,158082,428085,897405,764615
102,216329,165914,891932,795144,622304,595715,49508,659409
103,316891,171862,404482,90952,36853,337634,502148,772457
104,196779,189069,52426,764305,858872,971839,195141,408270
105,532500,30477,614329,590872,433704,22126,775927,413047
106,891328,292474,321150,778014,733858,267715,374308,798362
107,230015,62652,352937,220484,36173,944895,383455,486966
108,216860,104663,239777,994989,726058,767398,930216,788862
109,959382,280632,96223,963232,964551,94099,63167,448694
110,289258,58218,807258,107729,841483,374262,741653,837947
111,34782,822645,515581,743114,78402,865633,914040,607942
112,376447,211210,967021,880688,784619,827391,594656,751160
113,820071,704884,406152,876969,927497,917528,821477,431288
114,773651,401194,382633,244336,424810,114277,384991,104717
115,66209,172054,482577,503233,95119,403242,715755,196424
116,772017,202471,228132,353122,150000,783077,682570,452921
117,933821,1858,520922,427434,814706,769906,977843,926109
118,116922,420383,314510,275241,588671,581602,765182,924876
119,879265,182403,863241,93870,780268,61338,837513,887516
120,808985,988414,27755,493262,960757,562373,792396,995152
121,864783,496307,8856,878272,895602,687009,873446,763971
122,490563,400692,154216,290519,820937,899528,888169,691485
123,830245,405553,340492,84309,504989,72477,632628,541161
124,227049,896624,198927,115226,598109,378874,390352,125637
125,952127,239111,398730,707782,350752,112455,257545,740111
126,313612,141245,964750,85446,455208,433653,749427,85188
127,818329,842728,951129,48036,738352,753062,536857,828458
128,731319,544640,650877,564327,558446,566244,97932,359136
129,721615,126250,458817,880098,509331,124659,932918,396475
130,687256,711626,488335,735078,167193,227962,272261,393032
131,9223,81285,556019,623834,166643,331014,214843,687720
132,576354,822329,881480,291712,956073,634772,910000,579068
133,463811,907543,924118,477912,364828,674464,486862,156299
134,444154,702539,993334,858417,316005,73197,524635,487292
135,371817,754684,671055,378346,931996,349147,391804,32472
136,284207,20416,808902,94529,281615,205501,386155,907831
137,904481,751417,653921,466178,427709,218309,363020,222145
138,546525,813442,111140,459206,203446,372560,884320,467810
139,966710,837058,97681,924125,511158,826996,469827,927200
140,8719,655906,108406,814674,473968,662579,295933,234588
141,243420,470727,780111,585365,853372,253126,632315,123268
142,235152,759452,921199,738878,892481,918663,11536,702304
143,875352,127943,242213,184200,577475,133361,557040,240217
144,73904,232456,150889,544457,804864,819354,100477,432844
145,106355,223835,366370,727705,198428,815195,85819,920723
146,491524,105689,71031,937295,300037,172113,527811,821737
147,996812,242444,7162,455370,745126,255102,744696,255541
148,363866,921975,762488,178310,190587,784763,431243,269900
149,862424,302739,769751,332190,452403,291155,200040,209918
150,665044,643583,609334,519083,749976,177917,377082,168191
151,793373,48099,845063,176922,615757,411824,70537,547552
152,637710,973015,503745,1536,930170,350900,9414,258046
153,970827,71887,164925,641465,532288,830961,307631,825294
154,247848,759949,466835,793827,453938,378445,400060,439810
155,707732,552327,552422,97504,223163,446221,859619,484201
156,300489,503939,896396,891785,243142,636981,336038,634311
157,232556,406731,455240,108101,534937,236553,566845,128035
158,620166,331525,170919,265994,355355,66263,588850,560300
159,8377,311046,245503,151957,293715,637114,898267,185004
160,309651,626632,81067,623080,483436,139206,453192,701151
161,475468,696674,998599,719677,784814,688495,903858,985580
162,116691,708063,370450,820336,435719,942062,718046,32199
163,56728,873259,662484,72292,782206,950976,507642,825515
164,640807,671125,872495,668884,411581,307298,674410,686167
165,636585,782719,881520,939552,499799,307737,22209,172490
166,7387,704711,32695,366838,715215,788573,684056,510146
167,75894,115754,292785,85981,189494,62166,146654,566802
168,544947,283308,424973,243329,519533,272748,31445,376696
