,0,1,2,3,4,5,6,7
0,567693,516757,520169,310534,934317,427447,966326,409110
1,839765,146154,755128,768506,652515,851085,638778,594648
2,381282,803094,256052,697473,459325,863603,4909,369651
3,673612,197973,10407,623892,792066,141673,717975,673784
4,984563,884521,64495,243321,260136,247068,185322,571148
5,552571,484227,470852,278470,533933,606940,153548,384200
6,143685,833542,885432,253368,463516,211058,586449,605979
7,866953,746296,621947,621844,232009,944759,26370,962095
8,659043,83113,902675,378754,490172,539676,39149,29539
9,413328,601843,899519,365658,456872,36764,920239,482014
10,575604,854797,773766,167058,758389,889150,553593,477834
11,400637,70897,689148,203705,168882,233164,87285,751443
12,610303,70418,29164,263976,425442,900700,937097,145538
13,612884,188785,147787,383602,782854,95226,917425,773430
14,294748,703568,749909,87967,784633,459207,845524,826920
15,537364,930477,908129,42950,18892,695300,66109,625348
16,647892,6433,212471,952402,463931,154016,20348,891317
17,617046,256032,629371,402107,976976,694236,880087,413636
18,722236,210628,889914,314429,386232,907206,182148,198412
19,276979,497059,837245,933153,410281,516031,184085,864174
20,335789,497069,555628,252386,746598,112001,567059,63712
21,507839,335583,601285,455210,986808,781224,847711,968186
22,286789,498333,695786,83227,876211,627417,704738,893569
23,613002,113491,214785,137538,752294,525927,107395,996030
24,603345,388539,988246,811181,655314,806034,797111,162817
25,147468,21801,698934,950867,880571,414625,324854,88971
26,178808,317678,247492,394808,791213,931920,847562,750901
27,530180,4391,1981,908316,451865,78536,939399,358843
28,946978,563304,418108,400413,562760,944755,985907,542187
29,38203,863765,362051,127494,906270,868794,942160,526086
30,274361,810094,352972,736882,877902,773049,562346,666520
31,904256,67463,456293,144396,787258,956087,856756,983162
32,342223,569015,294964,595557,227530,95282,384196,266295
33,571902,192317,849904,80527,771360,39467,385212,392899
34,312097,27127,74836,274596,804199,852109,238124,169008
35,857754,363954,580670,273496,760032,225782,879831,307799
36,439630,445994,534461,113564,937781,266620,690889,584783
37,643464,800641,563092,220840,567127,722443,518085,735796
38,161067,784772,751590,64732,426026,948726,483351,16487
39,793530,898217,469485,673188,376734,795930,983579,880203
40,58974,860413,705349,235115,127918,649391,872817,322933
41,449335,899293,45047,412277,223217,12497,680820,897137
42,161079,73664,367128,688035,10800,284098,236729,962113
43,371557,777551,532563,283973,11465,767341,297337,536109
44,678845,316647,221083,807448,531884,7377,299775,191684
45,921200,69691,623567,743072,356462,210401,230145,95458
46,795392,516135,568746,146793,14200,486450,100577,481176
47,778630,599410,301720,674518,68430,18659,594524,14593
48,465651,483269,89059,139841,91508,529518,520596,456173
49,238334,170222,848610,42670,177695,310421,295181,216491
50,143260,812975,66594,489543,652577,485412,42851,146246
51,60523,930794,330271,749639,62283,891149,876353,969149
52,395517,987978,362810,472870,382774,880659,934982,893487
53,958606,308448,528807,780071,823472,889340,938895,10303
54,972431,74939,453885,495355,266095,714211,230228,769198
55,24726,51390,895090,132108,272412,739276,223771,458020
56,817775,729170,539463,692504,205028,130459,763216,438002
57,666830,44913,976674,541779,802780,124822,706127,458554
58,126874,640477,78668,223328,404536,45005,406294,260797
59,276908,958094,631905,658509,386173,911400,77054,224391
60,594298,427707,848260,352665,354987,586910,455623,927133
61,710665,232256,679970,935554,669974,619966,314812,402939
62,763760,118295,601521,255951,644992,819495,489675,921219
63,1760,324673,571147,228368,588963,848767,984630,342303
64,22737,319277,898319,590822,604997,33451,463372,592199
65,14440,116709,714768,388754,74127,132507,68852,197961
66,764899,489178,268161,46926,444333,386776,672123,676746
67,568346,518929,449178,271055,876037,561634,374551,271273
68,291860,600751,244841,953419,278521,111506,762462,147091
69,656867,18956,158269,622998,96010,478859,607805,564800
70,625783,420552,538415,788608,170028,128114,930232,131287
71,796663,756446,186270,891001,349327,681587,302133,977739
72,917137,638395,708310,540881,639943,116565,424363,600912
73,747318,218181,161267,236818,4371,273177,359166,462578
74,474457,457688,659642,327325,799621,893467,16689,689888
75,894464,170075,44021,295231,872967,996175,371294,435972
76,690567,820091,125462,644519,833788,211361,545183,371251
77,261457,237889,783239,237538,669835,848856,773663,264478
78,95278,548214,910219,230491,779885,688563,507241,646476
79,257633,993889,460382,554931,846888,640693,277501,412902
80,594199,455283,125070,28541,553227,731433,438044,256753
81,192165,606665,651772,745691,137565,842481,307172,195193
82,121516,493954,261585,366713,828029,416017,972601,971814
83,585329,772034,85018,202972,180712,967550,537771,974450
84,186824,293722,998647,160872,317177,748756,466132,356723
85,222538,61263,925236,90001,133040,876930,66100,435602
86,728659,221178,520111,3801,161597,536262,839904,164245
87,760185,275844,391260,148811,493829,908252,950487,791027
88,882142,251200,230865,476749,460696,316730,652377,656175
89,695901,810129,771046,496221,171527,486622,356061,601421
90,640814,987639,652326,608167,186360,695036,85745,141849
91,935285,376457,291813,687699,616994,616441,660407,27774
92,530987,690532,901818,141127,694257,868535,909134,42347
93,877584,759019,395930,306015,358214,886329,806167,532506
94,116672,868985,239883,477537,667776,309,992709,188545
95,507115,167357,947544,155449,73940,977964,766563,230841
96,545142,59659,86772,899020,95782,884844,830691,749049
97,244956,955682,531152,31674,617400,785667,822816,745654
98,817277,534377,226225,980905,749755,602761,732575,577382
99,431933,966104,401440,570368,85927,144111,865018,704323
100,808613,326639,675801,89327,263176,336790,34372,477526
101,473282,177418,963080,537961,58710,447435,693922,854723
102,363087,123884,704419,237248,429682,681345,701781,620221
103,771501,792801,787900,444494,878175,659422,95549,668889
104,356907,690769,454915,435725,964538,468885,339448,216596
105,438203,147572,660505,236103,753700,790679,846545,987459
106,995125,238009,177279,34284,661676,149928,361363,546868
107,336505,80813,604276,364452,251238,940789,481877,595082
108,826081,798123,356564,449552,315990,982036,139115,268371
109,383877,205046,394718,287097,374340,275017,917103,266971
110,885182,616876,301086,430746,573056,706441,892776,830207
111,633040,516325,925966,610586,446103,244281,400539,47582
112,522227,211975,586132,812567,219684,243532,994465,617533
113,629473,105970,477575,140866,807304,800276,672832,923559
114,174879,922829,463435,121014,198186,442202,133149,17452
115,938867,975786,62513,115865,651675,526638,936218,784321
116,746573,514796,575768,337258,498944,178434,111998,813972
117,20485,643265,468479,802137,108385,275520,83756,111692
118,934972,192554,11933,929843,226079,177548,962774,850454
119,251000,691422,553493,33644,973618,692972,457195,996733
120,724117,694804,634434,173927,186639,504408,758253,118100
121,952081,802771,596204,461181,535252,676919,953761,789350
122,965732,94812,570998,784478,859867,350620,68920,192048
123,969562,580125,156191,455504,568631,987244,484868,440632
124,365196,375672,86425,460926,3783,363905,103257,471769
125,126622,143859,846286,912862,42216,743485,180825,397813
126,99628,114467,693015,400515,927797,658264,927785,616919
127,763400,586834,30558,985754,464244,917247,715717,553195
128,714449,812166,828904,150285,181379,746494,500795,795665
129,149353,666062,646948,899555,721214,5860,116975,268430
130,795400,765572,956675,46378,5190,489610,685549,190741
131,44033,424577,379599,386241,620947,82196,299354,533693
132,423108,44474,128637,373826,47168,729184,169382,661400
133,197227,707247,121342,959852,337873,430696,597039,457604
134,885922,464124,661500,840860,800899,66054,688575,347594
135,623613,296072,538703,18069,979571,847711,303220,790016
136,149645,511067,992909,146814,459280,614324,476362,662339
137,453754,201708,499138,186541,193337,916197,584841,417653
138,146676,388000,719245,452146,598705,45084,819571,869606
139,823332,31986,725547,46391,137203,739238,960985,449573
140,513133,315457,690124,66468,708715,120828,926626,792165
141,109223,210400,34294,987067,784978,146776,648879,463733
142,92264,283880,938175,519233,944371,366394,267200,829135
143,852363,130295,380563,933799,207322,706654,632971,34948
144,450822,714459,16467,456048,876348,831562,978639,899554
145,861623,684189,313913,866571,833893,484567,508895,618374
146,830869,119402,840291,834396,819915,936705,742637,643182
147,292375,938986,128853,377093,35990,824956,390310,152437
148,607356,631842,76248,879885,181769,7960,943847,57653
149,734528,445118,693098,421645,11537,116484,997534,649643
150,34269,740649,590378,868078,150686,967503,938989,482378
151,584551,36344,255664,390656,870156,469765,82100,932187
152,128345,410467,734423,484822,960950,944481,752093,21293
153,906628,406392,93607,22473,178310,98039,906709,540095
154,721863,263392,807400,489004,392460,38775,266698,538958
155,643612,370709,737785,868211,885210,451802,977728,149290
156,640478,528756,236872,540592,685066,665803,651067,230956
157,943380,668849,485353,750201,525891,746961,835011,184864
158,146731,325746,998273,535466,832234,22980,751245,942070
159,336668,589128,401551,275142,968210,223501,980611,860226
160,126303,25422,619276,488934,199557,325053,435643,268290
161,515735,346827,373508,79685,761938,753469,299878,779614
162,644065,174610,637227,731046,427136,914188,306950,437100
163,899362,137672,263827,888567,236720,321878,736631,676062
164,716839,290733,334957,124162,170398,773230,243838,669977
165,816095,686391,563355,596202,857194,257503,384491,199632
166,642461,567302,30392,179843,497425,650720,422404,455360
167,42433,408860,409813,820858,954784,101549,855117,639317
168,755863,704173,506695,562545,470526,270006,490007,207547
169,618548,2796,31949,485216,916705,198350,285410,545281
170,233569,79764,530615,202492,822474,725478,7234,746045
171,728248,851537,885652,399435,484682,308437,542632,554989
172,599397,561068,175171,694189,920518,778843,846398,637835
173,778995,953471,26496,221034,483824,345275,182898,601760
174,508259,101311,878907,866367,604376,357890,277624,411915
175,331858,487418,76102,959912,825093,709449,163008,215040
176,840438,290352,351681,155665,575797,736691,768961,507305
177,564699,269463,45419,358878,392057,638617,469155,67828
178,198676,441215,417790,188331,957080,438942,593290,228004
179,289599,207568,89891,309728,672816,525322,852207,54072
180,892254,38490,268047,318257,215707,73662,430448,915866
181,181552,451721,332666,372877,544716,80212,387791,876499
182,456389,476055,317690,923649,54560,15149,656096,998898
183,414523,133858,93951,449430,42916,863263,791907,106935
184,662563,767141,643324,384643,556578,727734,27474,934203
185,477634,640074,930187,999923,670401,904551,850488,796497
186,924024,880642,185814,793285,133267,171583,458702,201087
187,15990,928875,740214,594028,627955,196817,288737,315249
188,632580,349560,812865,842447,12244,580941,30571,92759
189,652521,268914,704913,212670,381278,337777,652966,919204
190,438093,425671,579999,389858,622718,164984,77918,631710
191,53113,664926,802738,206730,969079,860040,500563,433640
192,723792,919264,718808,433059,11000,217622,386018,415806
193,341897,552497,499965,812820,927560,808932,455738,914962
194,123290,360149,393849,192101,500169,94893,788151,43684
195,768581,296935,803400,974188,50199,204268,380155,887247
196,107108,918774,169738,667147,229465,893856,747621,122410
197,834249,200340,205449,824270,614602,942017,169940,559867
198,15171,711360,286218,288738,189739,521917,495126,234675
199,554593,209053,68247,347729,775798,881747,673145,836171
200,680055,368338,576992,499211,239467,173409,893243,831954
201,383074,694273,666937,251797,817752,906850,594154,385868
202,473010,683678,203823,113837,765387,300774,930329,624423
203,96444,179732,112456,982677,454760,626596,768870,188805
204,678048,420688,284537,989060,743191,171823,967578,679500
205,115929,749985,174757,638815,300483,106506,46742,806388
206,811914,627457,349045,23510,662687,831044,937829,224364
207,256993,230752,559841,314754,354574,843188,52095,518165
208,74558,228079,451449,24235,222458,88606,398198,261955
209,397278,965848,604621,599100,338542,474103,522748,319629
210,74801,999321,36161,253260,13950,356003,436459,940163
211,549223,169971,616501,698287,273122,494525,803687,435754
212,273855,672425,972824,513942,108623,815607,690234,468781
213,350560,839425,325529,675975,862861,151037,566085,298129
214,905102,732298,662214,640599,332747,797817,688871,692918
215,26904,307335,892438,46450,17369,917915,846635,733732
216,130880,755265,137558,361163,81550,647381,278069,919304
217,978431,497124,464972,174853,174970,666540,599386,212331
218,741310,626056,320691,635061,430972,376209,261587,694909
219,257590,35984,729205,746121,978050,286168,919202,178500
220,245864,851518,239039,598639,570924,717763,930377,426953
221,300611,985166,766692,37692,512881,791230,594992,367159
222,200627,578790,361495,301595,330905,947845,877773,323711
223,206201,78805,531277,440955,796792,867546,236927,33812
224,478499,64479,336681,669984,205690,792259,292657,11689
225,721999,588923,451603,234823,317532,697840,422054,47085
226,445963,78282,116192,128872,558324,665194,339786,886729
227,800111,283215,316588,775649,436058,765638,44447,461476
228,445604,518228,818818,364224,23241,591603,412251,849596
229,200558,470269,686177,508386,402670,41710,977986,895862
230,132265,61752,892918,557262,467676,891983,250763,988539
231,909189,318118,995238,470134,710890,701460,841628,35879
232,456576,905730,712107,447488,954582,596706,744914,581965
233,430595,939419,385203,579050,624935,110803,936683,235769
234,23269,572212,410452,111776,774946,421170,425819,140056
235,692787,360064,386251,499024,760879,686888,358656,281252
236,570424,738055,506256,938357,331595,842377,506825,887409
237,165036,651042,991968,646938,393294,953397,950228,152781
238,162985,596475,51176,965783,979923,574442,636674,717574
239,826115,649649,601362,717239,666831,754179,550743,395449
240,964362,630765,48570,694947,868666,268068,576989,855873
241,316016,351028,446884,838724,723490,900698,185974,627364
242,762691,305743,461829,60968,820961,107130,44702,316441
243,483432,151283,982720,45643,740129,793705,589521,998315
244,83745,176360,456616,495292,244412,409493,212110,9728
245,860474,449709,232330,384965,394342,740024,330465,119042
246,419376,784566,725105,316083,270128,172142,622189,189806
247,414047,746390,191607,310188,983621,531763,512130,570161
248,982943,528602,688833,18924,318584,933050,830552,663992
249,881674,318784,290284,697542,810649,35973,684839,686847
250,191923,223893,811206,335337,964475,670333,273760,429765
251,739271,208949,921093,801197,349735,568875,929989,691420
252,437896,499055,243246,410342,265508,956662,289178,296524
253,656592,839166,470942,66363,499848,317369,635841,655946
254,85293,880739,129413,719959,772483,851276,84752,626386
255,49182,199539,645355,799210,632816,474711,890295,578504
256,962739,366474,315469,886533,171143,213154,467950,305743
257,126595,345621,534172,817249,863869,430545,593762,965887
258,544080,56784,966683,925432,19726,760350,619043,400501
259,577850,609062,688543,612109,921722,897355,441717,878494
260,747055,984158,599992,209174,389000,983374,110127,977677
261,833673,874548,515883,181231,876591,828155,822255,536508
262,437422,390187,537408,628173,522034,367264,609467,186502
263,193823,314696,156996,446992,838314,234786,64397,909498
264,884189,679149,545959,170888,648356,689020,963144,684610
265,214866,525410,627013,920433,713822,62374,963826,898773
266,168307,177842,817648,915195,600960,66467,340453,27525
267,24467,231408,281520,249485,43265,500028,992637,19753
268,104670,39044,849314,699288,65417,333852,779078,22602
269,105309,201803,641720,361191,296739,236395,415177,262498
270,466288,812314,277285,161281,455740,881339,898955,871818
271,590173,196925,958713,711702,299525,308145,702136,4197
272,850007,143928,107365,574592,295268,365462,700907,546737
273,647953,669792,96914,504035,816646,849150,679408,298204
274,528360,14834,735655,723618,715759,872774,469481,634434
275,569982,239831,452943,207811,647283,879788,806843,110533
276,33503,572338,860165,318126,370410,817243,372604,689805
277,207182,284615,795850,60238,569615,502068,628291,324403
278,494722,902070,185556,529020,430425,347165,868493,838595
279,983506,576085,557289,256514,786714,413186,890184,49132
280,893011,606978,573875,905046,635892,452100,28335,463684
281,928564,438554,434825,105765,347999,384224,725264,132473
282,277214,985584,820702,813097,83896,812119,768946,274407
283,432919,235763,547229,573368,726144,24451,673011,639606
284,48910,273576,827451,874534,133561,888237,646682,480752
285,833514,500708,911914,303439,449054,200197,134686,825720
286,455568,859441,514121,653560,19152,322722,400770,787563
287,868199,457784,163655,771247,324786,194193,108018,396947
288,426677,381461,569135,435815,818422,67782,495451,317883
289,622222,166851,345894,619248,791707,606082,96597,848793
290,319491,360910,78049,116056,47292,581954,29766,423154
291,875138,356319,758963,887412,423336,473151,408852,671430
292,151197,287886,182698,603960,115601,349429,612777,80265
293,997133,356506,4091,439435,574650,630588,690429,689756
294,5678,301621,565972,66836,573215,824335,362835,908599
295,628703,192746,241721,482052,430142,412141,92808,533761
296,299211,713005,820000,573105,794976,726804,440145,113353
297,204117,587126,373340,986912,451025,800918,666189,205132
298,384428,349782,147222,556877,762694,755073,242249,869964
