,0,1,2,3,4,5,6,7
0,392618,473601,403821,721760,279237,824240,566343,589798
1,6649,193944,339857,986693,303439,156082,657051,958203
2,177839,691727,868673,975056,275129,453611,179308,862318
3,398681,978885,205449,679046,692053,972007,586637,500979
4,667449,665506,155272,599799,844293,815184,935274,454100
5,56077,562852,423638,603575,151338,408695,720287,343347
6,205980,899542,946636,692245,954492,18173,152549,206660
7,426063,769087,168034,19160,258639,508009,63283,89313
8,586790,636635,114635,66520,226277,664179,847088,567796
9,4836,858717,609141,902498,671076,917630,21881,325722
10,831350,404443,718473,556327,691006,540593,868217,775823
11,641698,118292,193328,33606,470247,514827,490080,58242
12,115060,453060,550380,934825,451279,797006,433532,79997
13,483517,625472,722000,423679,621925,846280,66919,437243
14,962880,178373,723971,173355,496899,2877,919010,400376
15,919716,2235,744511,248098,931445,149687,203280,485843
16,17757,894260,556268,352028,824672,928020,715303,311036
17,465940,696297,841886,971829,255773,459116,817088,35565
18,39351,974578,120516,485859,554721,715843,456325,967145
19,988432,676208,977285,140705,571990,506427,822668,606359
20,305006,568577,952840,516512,362222,356502,817508,451627
21,68407,688148,104520,286865,186733,777394,488062,421194
22,453458,412627,571763,523007,98949,775340,879296,64996
23,684937,883147,771561,105731,922433,785174,943424,104263
24,853860,826205,3411,91652,509505,101997,580620,120615
25,142999,973342,285789,836728,106131,141337,980764,108326
26,161481,679630,696930,182670,647544,177285,335152,656087
27,335515,685012,74349,150701,175505,506560,240224,467184
28,84103,365904,771405,569675,226992,418263,781335,108866
29,4391,381444,880318,474947,877476,801148,368435,604837
30,513931,27309,249762,752618,94510,33776,659482,778039
31,48635,298041,262062,485598,990385,164395,524510,594587
32,602909,834207,309780,954520,550157,386712,104396,846128
33,102656,862164,708485,713279,823748,979787,576542,728232
34,951978,527412,870844,665422,270037,636150,239377,153758
35,681364,107631,75055,780568,498323,297597,504600,992728
36,109820,593545,956403,650354,196973,634805,348455,704959
37,59964,205922,688509,308364,671385,831545,182206,788533
38,903324,936527,53324,381617,876150,692106,618782,311771
39,246814,743760,114501,764928,276128,719694,818913,433924
40,196453,176489,275581,564469,21115,535989,291882,244376
41,732659,45153,670345,821584,312646,958763,811340,962251
42,88638,822444,331486,874740,32075,312392,634665,304195
43,202720,689234,894828,890426,517622,912889,902848,461707
44,609048,498283,470822,920461,888293,983042,502114,42242
45,354087,356876,685467,482519,443920,591596,981426,74989
46,836621,68676,978661,301582,514585,91287,797741,453508
47,276718,483550,972566,542986,367987,353505,82136,287785
48,68361,404266,354643,612778,252082,297514,520080,465536
49,614399,280313,694646,728986,757321,323038,410109,627763
50,522073,486486,811012,213722,59105,876200,563231,835504
51,998396,266119,680618,310287,220442,415514,449303,874502
52,448092,122010,18399,478151,344058,262432,955362,464522
53,929123,367233,688751,188455,75027,786025,349508,301829
54,204382,811504,599540,904672,830234,854392,801072,533016
55,444866,286596,286558,198231,764638,216271,515230,551466
56,68084,395433,310928,108878,93645,380359,453752,13719
57,279293,376514,898981,183243,871404,338231,410746,893730
58,501919,854880,92100,316644,451813,73174,952236,543048
59,534004,492192,509300,398955,477951,223509,326173,578409
60,120115,638310,123321,456100,930325,845358,380977,974492
61,988193,531365,252426,558030,185841,951775,909098,738221
62,254621,473810,12912,490440,663250,104743,82239,573200
63,192650,46702,206806,241313,957112,913594,344058,844999
64,137589,550446,271213,242239,853831,412945,304401,264154
65,550594,571788,264651,44144,488524,47899,824143,361414
66,193049,980775,317149,14094,631805,974724,890860,3706
67,491937,1920,483843,524480,275640,863061,736178,973998
68,305929,250707,816436,982663,716547,304078,129459,897147
69,207414,23974,398864,416384,901907,261263,463896,634468
70,500881,513671,510837,770219,799211,815203,128536,885917
71,252987,586269,678029,66927,521154,302381,75236,439060
72,94914,371095,487282,246277,194772,476494,926936,586263
73,824565,118424,298320,483540,878357,738818,353894,365537
74,976793,728220,484493,557955,259925,698792,454610,885352
75,598693,467425,71447,409303,606990,386661,392190,202418
76,55127,914197,219408,647890,399631,155073,335327,435249
77,102941,523099,680531,330956,962803,111793,927298,863688
78,896591,111359,523435,391241,938833,32917,474614,542332
79,900983,622167,615544,981950,55394,775410,49741,409367
80,637111,926362,883309,81351,393823,673479,629796,855125
81,209732,717365,913256,809257,584322,915581,886243,987347
82,566358,52217,996205,470585,102031,103568,896987,287304
83,392473,21746,44763,394236,630731,495322,141436,270075
84,733328,923116,657175,623556,2154,565295,745076,912487
85,905485,74086,447063,631611,674837,624404,457389,187716
86,380034,327059,857933,173639,982604,694483,553898,773451
87,747674,282328,656611,257978,540449,568361,229680,362430
88,385609,402235,124726,43212,178388,817772,44444,170997
89,128888,757417,717379,691134,173912,671588,276293,334602
90,837092,3762,62260,889694,775738,837926,633149,714893
91,145355,487372,804728,299153,236813,552148,504370,948628
92,5300,542431,95331,373554,896097,259940,310065,490936
93,108321,975668,115047,785191,353982,871875,882803,321251
94,956473,945667,106018,327322,817517,294653,290557,360197
95,628150,142387,352441,128572,986799,716983,176549,215328
96,287834,670773,711348,930618,169149,514899,539412,346319
97,874650,304100,524531,655233,735006,335103,593316,833745
98,185255,590144,469073,165017,641710,332593,137310,322763
99,163992,703218,587114,57442,402068,39636,843161,75121
100,318694,109767,530424,617814,167514,208265,598046,634714
101,888710,64330,91817,580838,137126,382415,5113,355237
102,986430,703334,131032,155216,334023,919330,351874,187353
103,854657,580731,944372,546184,709196,847769,859197,135338
104,436219,452147,815713,200789,722721,63130,428669,102278
105,629663,899919,309979,580906,554723,204555,504024,811484
106,812066,496352,611120,383499,126053,894772,94141,60618
107,477476,221574,701131,802007,223763,75292,262908,132276
108,512529,710485,526536,449015,907432,604232,392570,608770
109,542366,229953,505014,436681,844452,448227,899284,650401
110,957067,408420,117300,444080,217265,311151,876324,274017
111,846160,804748,271478,220696,275042,317103,686956,360815
112,27214,883056,889392,736536,500150,49039,412512,388899
113,602801,646295,871247,257101,756853,391189,333948,895766
114,343210,539597,84262,95273,746107,104215,293146,569524
115,674543,717268,529986,681809,809261,716024,716664,471231
116,112876,478775,742225,32759,197260,325792,456644,738930
117,761276,658573,556377,422137,229757,487401,828704,402503
118,787099,955926,725441,588204,658496,855227,432304,400823
119,571237,822312,884789,32352,208875,965833,75955,289117
120,805284,849603,500859,523403,811826,552138,752745,614303
121,491747,443686,510538,211998,941270,217738,839405,524871
122,976634,422992,445016,872444,980997,942209,284788,170746
123,131180,245789,396228,809168,774991,364150,461516,603054
124,440794,693497,862195,288074,385251,251273,431933,124282
125,183141,251141,426676,162112,718307,332045,360170,537980
126,837047,154524,915944,308531,298829,363828,774375,697912
127,794001,885976,94340,285271,662597,305286,752063,164922
128,645527,508517,336295,88203,924792,683732,972207,217508
129,502400,447747,778501,434973,560758,76360,812975,900926
130,411234,49476,609389,625903,251848,318691,874186,841168
131,346190,518041,548885,435258,455610,575186,178209,510028
132,462530,571487,999972,547815,669640,179906,366988,983406
133,623897,641157,299746,542265,363432,817013,314408,9698
134,757143,382664,954638,20664,937181,678920,821928,851150
135,179919,361005,782087,950062,717763,149635,612480,160315
136,400850,265283,237112,512054,119349,181714,101860,605758
137,13742,940851,387344,36128,115407,420014,885830,83760
138,90870,566881,604149,759715,796612,883438,825084,969026
139,320988,787987,151545,284921,582447,876640,631938,974048
140,847939,326671,948089,95223,306395,918340,59848,678957
141,187837,746066,648197,683324,660951,189509,544455,609987
142,8338,313743,216577,970400,402367,743392,984755,604956
143,628032,41153,624466,68777,83693,406287,818909,334117
144,459067,606270,891839,113678,297767,759403,451162,247877
145,618312,982366,702486,361686,770872,18947,94235,354975
