,0,1,2,3,4,5,6,7
0,84566,877969,531258,321193,522199,36668,266042,895523
1,448574,984806,365711,426561,573642,563386,774171,852013
2,570834,337148,255645,577840,502309,50325,563549,45490
3,453897,173260,970609,30679,775742,415386,935271,358976
4,82566,731349,103229,906951,819369,903489,607941,459805
5,681903,73838,959895,829011,197529,400956,851258,301523
6,682639,826983,547670,851266,607681,290815,341790,574622
7,193600,901754,692040,685797,166342,975457,355233,686064
8,25231,684301,959880,66827,660153,132980,385683,242064
9,555483,337062,583529,548419,983312,443264,725703,101995
10,164056,625338,174639,432002,601463,689167,599107,760223
11,345560,74653,914275,227528,38948,82581,43981,7847
12,360110,319425,706512,727410,953367,191505,938071,658230
13,840368,567089,644562,713665,635620,193288,299425,756051
14,636896,604101,510318,714532,492337,186904,546802,633010
15,117736,826563,791861,678911,661892,522497,29126,585740
16,272775,977504,745703,82945,760474,106249,221635,894609
17,519686,114297,989093,339140,930867,205978,81440,950221
18,289843,196163,894341,964743,921540,181941,419931,385330
19,878267,725981,84687,410726,343817,547442,149689,635715
20,609054,110607,902679,564368,159405,388972,578769,721526
21,716570,835129,826930,450302,347824,305910,296240,349747
22,428078,860855,294818,826917,247791,604909,148262,619560
23,100495,337732,570790,376606,331510,942430,534586,36069
24,296747,790014,492149,86719,664936,69814,322463,22257
25,447538,910170,415932,447269,445330,866645,941536,225312
26,36073,137859,232648,818791,436686,937132,916568,416935
27,476165,515137,586641,720670,478758,997462,691304,710731
28,341401,579579,275830,754224,270537,752991,138257,613106
29,344007,101067,855032,749603,696200,326697,915570,499218
30,448198,522375,286980,310484,488474,338754,407330,140711
31,6684,287933,263059,106601,624550,504545,317227,746741
32,123658,74330,529847,323426,5973,746413,911312,751765
33,105157,420896,45735,18970,142689,62706,694864,929691
34,579894,19332,244564,736878,421710,13293,71904,309457
35,934811,6492,897998,903872,199584,933382,887420,524599
36,718213,967668,735373,984580,875105,703506,419392,21599
37,464260,498978,49118,885005,503737,430832,215271,700406
38,808580,30408,957296,325023,483454,722680,263198,383395
39,875928,161001,188243,645039,259061,549441,127163,289823
40,853974,357451,88847,336855,488828,715717,599992,645709
41,927156,440660,307901,463695,945448,39401,326412,273946
42,239403,294489,447181,248600,741212,111291,288862,59198
43,905429,754872,412489,936151,319957,494424,201140,886930
44,495889,836378,878931,970759,355321,87520,850611,769422
45,423147,90258,446095,48272,336576,959969,975039,443969
46,251089,903344,286412,182340,215745,159334,155921,228005
47,190958,601622,466215,543722,388472,98825,179251,381862
48,270176,600645,92532,633190,895418,683924,244944,197941
49,403687,712720,26274,730672,962117,472093,804476,443952
50,24800,54056,942513,258567,266605,600648,100335,243820
51,279435,345581,271405,178267,2393,827458,787673,184579
52,888155,471537,8684,28927,73680,324868,784601,231406
53,258560,26970,351775,934080,571835,634571,626867,463864
54,42114,97513,696146,357847,600354,19166,886563,782951
55,444234,774502,737519,155028,191984,924548,555840,669378
56,913699,133499,977001,164068,637245,606159,917252,321210
57,293892,12080,71202,946570,62171,474637,772323,326025
58,949439,115731,631213,921050,763587,785608,650264,941576
59,892189,311323,89340,183527,736233,313195,988566,915414
60,454085,974154,267281,821182,626622,83011,316615,197506
61,114365,717154,769586,337984,386257,336999,25459,851718
62,944360,475230,294427,498367,373431,231767,135640,963510
63,288708,801457,44953,417226,703184,359420,968820,386866
64,939815,695373,593351,667303,415583,358120,503783,15360
65,918565,231277,949684,523382,581136,444036,433363,383911
66,67585,2577,930386,999344,60577,486382,697082,459778
67,702714,550610,415907,148568,169629,342269,551060,917918
68,23481,963402,288029,128531,495542,979892,585588,498376
69,13543,164753,24107,911603,686672,345505,398910,673194
70,801844,315395,301692,675562,267675,589004,243678,310242
71,555056,669944,811652,945694,5855,884253,693104,902671
72,730585,445534,943805,554485,287503,987148,803777,951805
73,445737,757379,160872,324313,988037,340950,238768,720240
74,732554,702669,82721,909799,986534,483571,148161,891277
75,568588,713821,971455,983986,797162,794934,982109,826917
76,49876,601957,173323,213553,94733,648566,951345,770020
77,292476,168385,702360,175979,232375,266254,410559,792961
78,236759,757891,993761,212702,129727,770098,716533,420310
79,672017,649632,717592,726489,756988,293759,888776,236197
80,629005,923423,473005,44863,357862,209845,803556,279270
81,179365,717346,596293,190467,949634,410614,800314,538496
82,608807,694069,310298,269563,296477,669575,739550,418224
83,354687,84482,575110,337293,733604,926853,241651,5987
84,246668,373887,807928,376450,28985,222603,710723,730311
85,814035,221332,838402,64596,777531,619354,23216,399974
86,12811,446139,126481,404450,880267,405669,543106,923597
87,906124,504403,637708,792800,260890,719609,705843,998410
88,767496,431150,450285,660238,762612,118948,873631,810217
89,130932,659972,147407,97048,513852,375063,2698,324800
90,221824,1397,743990,375695,387521,395804,700680,342190
91,283440,336061,741770,594560,885397,738795,97596,227369
92,72945,709154,279667,745891,63003,986509,375804,717229
93,616137,406652,346396,990995,983153,145284,841327,811762
94,890060,842239,40538,813589,575526,497837,252786,20174
95,71057,575810,923175,530244,264223,17486,12268,161273
96,437385,305401,331648,391416,335917,405211,714154,948126
97,735253,510868,86134,162696,477137,998854,981206,721672
98,362302,104704,214620,913822,364969,16763,992972,244944
99,340279,552047,267461,266441,290113,481249,850310,897366
100,856556,775753,828526,80831,309745,134311,10751,252261
101,778945,301989,341021,436161,223025,169479,61261,859453
102,233912,361962,203196,787233,41192,2734,826101,473800
103,249745,203697,485949,269729,418265,870223,507198,798721
104,52937,513594,7881,440004,847110,454381,370878,238069
105,745284,820416,133431,707870,777861,184541,459127,8825
106,737223,280038,222696,9927,93212,438354,92460,520219
107,863217,787071,403282,997234,809892,410022,563621,50182
108,506165,569690,753301,149719,337089,410938,27573,571246
109,52993,641010,447355,760296,66491,732760,174107,681325
110,447964,54525,732148,307434,70600,359689,789866,524835
111,327339,794632,73352,889121,407702,381986,322,727092
112,501360,312816,536182,135646,342531,717949,328657,245192
113,630621,184622,7017,274245,743604,846248,391988,388287
114,92855,393363,710975,550933,126649,602725,271426,772823
115,466129,672378,418420,382533,368859,473294,120328,953262
116,920521,865492,499997,968116,238186,980653,931873,839692
117,574274,975751,643798,795804,675411,936969,167191,272482
118,662761,119371,754975,959248,612608,912347,291507,810575
119,720711,437988,735238,570522,328077,495518,258976,494741
120,735652,90162,845600,831412,317886,388129,564144,644815
121,196188,765533,252795,327512,950057,619506,313130,981484
122,659523,115954,418415,366290,26898,127652,357594,463218
123,635383,505529,352053,198823,930260,814022,650524,194111
124,501801,220275,479433,538231,385131,171150,470943,913875
125,129519,39389,411473,579830,883369,191660,592677,156254
126,971912,686577,660167,29338,765048,511441,307188,181327
127,739529,150998,179960,110972,291911,73708,106070,273854
128,338238,766731,392918,42008,419663,853620,480622,578045
129,512701,708714,19981,704865,567755,30799,31440,342807
130,856924,45563,302989,714697,830196,763996,909124,661963
131,399776,430599,636897,760723,394924,220078,350083,343191
132,425576,559648,446113,871154,785257,888624,389332,114117
133,829594,407716,966637,175919,755573,723495,624452,247893
134,274793,968039,591692,843964,772788,485927,489922,936414
135,453093,410417,738715,151285,346673,810909,691766,459367
136,45076,471623,731518,231572,573941,753770,534006,20505
137,867067,928266,204769,900001,556700,178725,424351,961601
138,527428,70851,347236,30919,131728,351482,44580,803592
139,306191,896459,382439,232057,684393,786909,860362,637774
140,546808,605934,277320,426158,588721,948747,369773,191669
141,1420,590667,337132,580406,5865,715180,390828,242213
142,377867,657821,494442,245659,581583,633249,303695,836691
143,942126,557904,470977,69194,810535,849168,419663,418159
144,853772,158685,110561,319499,269547,157424,205806,982030
145,875559,939441,332984,877114,368316,450266,934111,434501
146,693826,223802,843464,520828,276087,102071,22108,267579
147,797836,600206,224016,81822,263955,151764,159446,925364
148,954602,622279,196811,621805,3354,904449,112346,194985
149,753283,788881,630679,572885,256330,474170,907538,664176
150,715458,743639,180361,627307,665962,996140,99288,120140
151,899251,51306,273050,322518,436815,179209,762314,977696
152,518168,956095,905480,347315,329718,728521,505288,517679
153,325088,56764,270702,72468,363288,925754,283019,993794
154,699369,116193,242528,617247,741836,113749,178819,666185
155,942985,239373,13767,297237,679798,832170,579154,30793
156,631824,292990,413235,644186,855327,412092,554284,302640
157,866080,391668,533093,288228,108059,277766,549672,34921
158,991077,929181,3678,389346,242520,967081,62060,999360
159,863497,231230,595778,322787,649014,669381,724548,841377
160,514238,206687,939582,133031,625926,716852,455530,672883
161,13632,244187,867936,922520,831715,641149,603680,718587
162,188290,457079,926455,62354,347673,469862,111406,746478
163,196360,718854,7282,211646,538450,752813,795014,675186
164,264640,940488,777862,921660,888425,819914,88259,558446
165,405537,415346,945522,546673,393239,772555,149569,358690
166,249529,560430,26730,29962,849579,719999,221071,830334
167,107873,845879,266709,149639,475720,866581,776908,546264
168,258825,380581,685527,240653,374476,164761,753555,797377
169,467379,34843,984286,4996,204102,946313,436221,932393
170,802782,115010,368972,216851,200488,790305,1302,747156
171,883113,970816,963839,254804,230405,845247,870789,855402
172,600386,425776,668327,25407,678627,579983,290692,237806
173,862855,415252,530460,205230,513133,247260,483325,11285
174,486076,898799,961446,86332,889044,903279,682678,646262
175,349469,353425,995555,498208,385437,629839,490887,371316
176,133507,963383,549358,585719,211825,165281,582722,353197
177,371179,946838,586979,421002,612670,460131,21932,21188
178,35319,612132,281587,324437,198171,918127,430512,976029
179,46586,72848,902533,108971,775927,533064,312152,941142
180,777766,609880,675331,41893,2184,959757,362883,281050
181,912169,146075,254080,256087,491551,355146,81639,666741
182,826589,437216,94583,133885,609515,876569,12196,81832
183,73423,696211,611421,989464,762400,708297,372977,609668
184,760378,712700,33242,516216,336603,400953,110556,40749
185,175587,124346,954238,857872,572914,860698,534979,160761
186,544973,213166,120742,796176,406820,418494,474424,988779
187,242318,474963,956321,317669,786170,272543,113697,127305
188,127513,661045,765956,906844,305538,162702,952942,283145
189,24058,183065,878361,200396,179303,723803,922042,251910
190,166556,379610,330651,56716,609876,926300,100620,775655
191,386289,472003,47940,159157,229334,101816,112679,271842
192,886885,901831,571466,5546,426640,977333,469321,545950
193,289618,230228,205963,233736,289966,52801,337866,629089
194,41994,936054,966409,836084,504436,84201,16710,898485
195,907600,458663,192592,60790,913653,565883,862635,58207
196,251774,647568,98416,733448,609323,304582,546819,183107
197,425400,809478,674185,925128,270554,947870,121860,720726
198,86067,160955,839344,507576,206396,814527,512497,949559
199,267171,874393,690228,616054,672279,156555,797470,880109
200,832616,820686,428061,937946,53332,230996,401645,852074
201,929673,355809,783472,473825,358350,418580,955641,846588
202,948101,964702,481306,601039,401375,664632,527964,87025
203,271043,117156,51768,821952,454001,132440,49151,298812
204,697444,514284,465820,707266,889310,614170,454945,463631
205,106851,378086,505958,292254,859744,65220,443711,19481
206,973879,290642,512231,632189,87547,402951,312566,875591
207,493024,578866,407681,402629,38236,326462,499092,361308
208,833065,954561,9620,951326,478945,486419,522157,396882
