,0,1,2,3,4,5,6,7
0,157902,216338,707667,95079,577617,867793,458678,787343
1,666858,890648,904807,212896,335758,363320,12982,972117
2,848292,371311,30243,879898,171793,400618,684679,599309
3,249883,559002,756454,930580,107071,501541,507080,780094
4,531965,829260,373820,140656,277777,249929,242997,685296
5,669017,495412,914656,270123,635204,414830,745257,569096
6,196481,835173,881406,262154,928608,313138,956910,291578
7,684922,228446,979672,527974,864014,592219,459379,375014
8,658415,476035,948500,680151,17480,80615,247022,295597
9,741626,360547,713225,573903,353354,90557,828046,54611
10,13937,211899,212779,966461,391051,425852,540949,549693
11,141964,614317,568830,63152,515726,962281,531683,428076
12,190822,462464,920137,992544,125989,189318,561443,444571
13,76018,918830,545331,648009,692841,680908,239794,445391
14,987981,308383,885809,113828,602594,562592,413667,179626
15,53034,61165,627453,618776,896103,572613,23674,770000
16,785237,154415,264556,800533,425516,798408,133397,133131
17,748864,778098,156124,187159,375331,210128,891390,665671
18,851216,692921,114412,928063,506784,354522,221567,6804
19,905664,946678,410587,237952,278097,691976,809417,640501
20,327952,592570,302060,482765,836001,483474,215628,115339
21,358896,435909,687285,691029,249396,920992,357804,277159
22,169545,891394,543217,732600,233,898967,121254,389596
23,318513,530333,637907,156101,20140,532975,884418,922022
24,281059,982888,945568,330863,562819,637417,88072,939306
25,338062,179634,538360,812210,462237,265456,941362,993508
26,65009,684437,306625,362935,50074,701384,706953,12112
27,91987,884967,767728,977019,757082,532332,110494,487316
28,388287,423653,69754,845400,685022,381811,557754,102361
29,328855,326016,70567,814428,57865,650279,689460,897991
30,884207,610934,948332,347250,826664,784732,353810,37678
31,405617,173585,801457,65328,14690,401278,834477,151509
32,213278,920143,412118,704597,549403,591506,401251,692491
33,818222,682846,847873,700011,481807,811481,198250,143665
34,386689,650993,797750,412739,648305,82775,316140,246603
35,335516,995978,785960,138449,380066,14209,626442,785661
36,893228,383519,10637,187487,675394,770813,156231,264342
37,398913,162908,271452,994275,404990,547502,432306,768347
38,525609,692905,466857,473583,751501,80460,265267,328433
39,411012,865709,485485,230334,376349,693380,41822,648329
40,789822,375575,720923,745815,420806,179068,475615,471571
41,468867,816705,968116,347788,501943,459268,987476,281289
42,763425,919302,328359,240607,971200,468471,542427,168850
43,481937,225895,738888,816423,292469,182381,469761,759690
44,506978,672880,972891,545453,372939,355089,46889,497770
45,308395,442,261991,683168,938637,517944,337329,37007
46,867262,642380,348373,622363,358836,644121,112076,49299
47,925738,248674,61036,103017,480019,437410,574537,368996
48,928225,261459,286309,895473,172090,738951,754689,46815
49,537027,695934,864315,309695,356762,310902,650211,894991
50,691339,67538,12526,539561,935935,454597,785886,276253
51,756497,555777,346685,241238,414203,346975,421084,168840
52,41960,26849,703871,589436,961693,604672,809741,333140
53,690882,976545,867118,38447,563983,366443,880384,735562
54,490552,363566,654212,131242,460520,207315,593069,396104
55,918536,675460,477826,113927,762598,751657,40977,894215
56,219449,133132,570159,922642,507764,224036,888802,898973
57,321053,36419,102916,71960,73455,701451,750726,761324
