,0,1,2,3,4,5,6,7
0,576328,829064,254767,793057,108900,553154,13013,122178
1,360403,914664,283578,341786,944372,439919,493439,943424
2,565093,409752,975828,225871,13560,627124,335225,945565
3,688786,865365,239716,175655,239531,714535,963014,494989
4,22270,181526,203806,306723,720872,732225,182068,189025
5,149951,565004,799746,570170,253145,499444,872861,451953
6,608717,990284,161570,137291,441117,140208,32673,442659
7,889180,457635,618052,949124,577877,300085,912576,283053
8,90137,76260,44617,877650,213021,39777,508949,550603
9,291919,899856,147354,975497,349156,788000,351658,285771
10,926830,46393,635983,81539,858828,942245,135813,418118
11,995116,918049,915451,163033,554426,697286,661844,2670
12,768130,586373,264329,858160,944042,326413,708972,532901
13,850457,688443,372169,858669,654345,629479,97920,53907
14,142808,71026,271128,335133,232898,647594,394235,605870
15,882244,903980,659176,563274,817905,85553,470949,636497
16,115601,670366,822753,16010,816505,904705,660817,528552
17,658234,293831,999909,20967,295517,299476,699507,778574
18,422237,929306,101509,164000,183690,705501,693299,405698
19,984384,846894,936848,387114,141555,478171,176198,615578
20,756918,452024,255250,702685,675488,668290,224814,261530
21,171414,616169,576619,147883,129840,707551,457539,44719
22,62777,217326,991035,512158,296956,940130,345367,741951
23,364013,693990,128325,951835,784919,530447,100455,539783
24,960735,853833,81636,736571,576218,71249,116874,823809
25,518569,750530,653170,809898,648403,72584,625601,357588
26,273128,675569,742845,683868,482943,398409,215279,668047
27,748761,882631,376979,175162,349608,193113,101457,355233
28,760874,633696,431268,85376,538795,849241,538250,104119
29,295394,479596,991064,844201,983639,262562,233416,652454
30,353064,725939,314654,820195,442468,31704,119406,742586
31,76067,107523,650100,257381,296123,627259,708139,760943
32,40068,344743,449528,72325,924813,602462,187006,207977
33,476627,232298,831003,945839,265981,317139,188162,265162
34,985137,536378,288120,477807,226557,630947,457707,144252
35,715398,543601,214357,948138,346913,785541,387372,882979
36,783926,934895,17951,629239,309046,819331,407738,967478
37,936677,193082,170673,939032,610230,14092,487840,237482
38,184576,76,743047,728665,854516,711768,394475,778286
39,914781,475609,395802,246944,553276,246585,282022,198220
40,259654,475962,594578,738825,525749,208552,875668,141367
41,33875,957343,351080,63603,290504,252743,448413,475543
42,291693,390971,934980,104755,334084,852815,787073,673196
43,906650,876878,130356,487813,198112,485905,323274,114768
44,754716,63510,906190,880821,798812,33974,991366,382839
45,673114,471140,91725,468851,113959,750950,628699,457308
46,519322,257080,455486,816726,922139,674405,296679,415124
47,819651,294992,347513,329900,200073,78482,344915,696618
48,737543,738140,541055,451199,871510,916637,599611,479503
49,982448,136664,878780,219617,278848,18825,705721,411506
50,337707,565801,595469,726951,611093,172972,372888,790372
51,896154,893652,281973,81981,506049,75238,976082,873150
52,737935,631877,174466,349948,91393,342173,396482,790577
53,285069,106058,702356,524490,415999,59856,589571,104589
54,89262,355659,905939,609568,922432,659709,724285,110586
55,608653,765011,443341,256631,778899,118310,858991,2685
56,504744,308643,593119,84700,28913,293605,38370,166743
57,59922,738171,78984,416762,244021,150247,628975,722833
58,800689,883275,437916,747702,842795,140410,706753,401666
59,430920,275118,142125,325810,512131,747351,990018,278561
60,781967,491873,384834,11118,922038,215868,342870,526686
61,781849,266602,675148,970840,613564,119082,466923,832047
62,226094,217906,459239,30117,388823,136982,327984,880342
63,995517,633108,334214,302811,908352,93966,896018,385262
64,724451,509066,602024,621073,54500,367246,941231,242694
65,903269,56561,981253,465888,830965,389137,378259,59051
66,262779,763722,746852,728707,27576,484085,932049,560184
67,310062,482439,647865,81256,969300,542590,418780,889075
68,238322,812437,852885,670198,926998,373945,655014,733477
69,205815,269175,217249,610031,97081,764038,28219,610193
70,611431,829838,243601,789368,834004,6702,241651,561550
71,935343,621872,609380,213206,655489,727717,235699,560643
72,829364,751942,328874,562344,533796,134865,130548,273492
73,564252,46902,927832,758038,789186,930544,970920,909333
74,534637,988952,20238,623705,318693,678736,563068,520688
75,94808,14798,380392,10677,374109,45077,787756,823564
76,389342,510530,647821,432218,320327,766333,336262,32647
77,65780,524209,800181,580034,948277,41110,61673,960936
78,889534,302034,208501,445277,993588,205681,984019,18028
79,647649,221914,914053,422122,795641,169181,264312,453053
80,181927,932265,488315,474480,77132,40692,24212,323234
81,71950,275645,131080,47057,691333,883182,925768,696444
82,859789,412435,497738,112682,224192,864691,507285,40782
83,839903,672481,76661,281783,358447,897907,539169,827499
84,66769,282721,265002,29219,852778,70976,409896,820933
85,767097,925544,79397,177551,783414,607911,343803,727954
86,329496,989411,584188,735943,629174,985784,240342,118051
87,110819,60266,620657,390775,881583,532013,565385,229454
88,322350,404190,447001,136908,863962,818851,938720,860896
89,271486,432061,300859,918343,945096,52524,519341,348673
90,989539,510877,684361,803303,895957,242367,550048,235602
91,394843,842183,624155,368284,95014,342746,572887,136612
92,66659,750608,547769,719327,28684,208065,374401,84755
93,61078,528459,643175,38980,915166,217834,346614,29851
94,204972,647071,300926,431617,156301,407783,352614,60433
95,281564,205885,256151,781182,782105,265422,617639,429979
96,833226,653750,547406,568566,355789,484622,82254,346815
97,648514,734311,353607,734652,155470,279272,982291,289701
98,97222,389677,289245,799702,377099,12789,993156,863621
99,226594,912614,679200,77577,729325,538049,911880,787432
100,255854,426629,468977,659712,126279,661161,945276,915552
101,557646,14538,460440,130102,492031,682248,455316,779022
102,42790,123756,998348,32816,607537,238608,517447,279570
103,467662,127883,990752,736193,119723,400591,377125,485661
104,884770,545459,224109,747660,933114,973290,241520,949553
105,156020,955782,351283,778491,435306,830592,418019,895679
106,647349,126314,402071,171520,587548,762157,282297,553221
107,433309,317146,352345,96099,459221,443978,396740,59693
108,260621,844212,138730,115163,47681,304516,187780,768334
109,513603,513634,899233,995324,173331,311173,123139,669016
110,732238,296087,856211,262237,574101,308889,3895,312761
111,275640,252447,958811,426244,951709,414932,829903,812931
112,146437,298857,201033,603871,741998,823146,978300,938340
113,427754,220389,688334,422439,376696,580079,318642,688535
114,926695,809760,478491,874097,550808,946250,885536,257585
115,482034,923155,447641,148079,841613,246147,509737,594424
116,53842,916455,635060,788754,837160,281634,6132,429392
117,860936,146264,56632,678627,249498,292690,912735,474947
118,139783,488535,223247,886333,725817,591071,971106,148942
119,808164,529681,407854,538154,179163,916894,390586,826126
120,263149,880343,677910,889031,687314,291391,857736,713595
121,165714,679619,940849,811039,439848,370097,975641,35153
122,115159,225007,823704,201342,900319,9727,37718,459231
123,940182,581766,874456,353373,735695,282061,272900,724819
124,460628,824497,469004,310124,879331,345834,944566,973486
125,616503,599103,124123,388388,907242,73158,779505,394326
126,888700,535097,404543,889049,497948,113027,676471,349702
127,45957,206046,867518,638353,665867,440794,788435,583640
128,813163,493737,107767,588274,305498,691297,49452,814620
129,3616,83549,795494,575913,439408,932331,270009,365203
130,515678,924656,385460,953895,282440,678236,776615,262156
131,979262,925823,803927,448744,6110,571794,388152,370644
132,732769,661183,76687,852203,503261,517311,428812,58280
133,366342,624566,868663,407000,723354,256810,752820,742386
134,317049,515740,758715,165309,115035,385061,474137,630821
135,766346,239902,430087,789537,11247,763876,566955,451107
136,299532,342445,10947,579309,437486,289342,834410,191892
137,262771,926550,780804,851793,703616,882222,982304,904620
138,662357,594478,110600,966384,42512,818747,97776,171265
139,394694,717792,908244,67469,276685,382661,819998,399702
140,221089,602002,569552,768460,990110,186239,379876,278550
141,137103,700889,180689,696882,905332,382903,116446,804786
142,961941,464713,932280,884540,55753,698490,628148,238094
143,531697,185288,896034,384084,969913,697163,863326,961969
144,389968,232089,10671,94914,891676,518762,891567,591438
145,877328,563852,211486,547150,250036,273044,855447,181734
146,188403,394492,843218,464621,357268,102322,731891,236772
147,310426,516661,337792,146388,812501,197709,464842,657545
148,909410,516807,295974,290276,263789,722966,625525,852117
149,577047,219181,915167,444654,389710,652497,363838,769718
150,556086,507820,599558,183803,302831,973180,309430,67385
151,606606,285326,770379,487503,133009,749241,695607,969963
152,43419,495902,434580,473857,506761,254264,630185,817383
153,393731,777324,138192,964422,816619,704297,356477,611917
154,863867,965446,919904,587743,891010,530296,661510,213511
155,362806,432411,65127,837588,710673,935014,864449,391848
156,280058,716750,607811,279010,392800,12381,721266,749956
157,904774,755388,211954,677392,707018,142932,687081,774178
158,218587,782195,885641,13663,401696,52080,548798,114507
159,74935,118832,862181,199726,310750,164611,697552,287069
160,531110,276407,535500,224266,213582,100599,869696,313036
161,787654,599852,260530,522831,944263,216606,851341,783752
162,784434,774081,719156,916223,885169,488207,754699,880858
163,639508,267106,52936,917722,232893,990729,555229,337494
164,771505,924634,122217,102027,924362,743574,972369,190651
165,849809,610638,165945,198682,999825,507284,732260,750820
166,428477,502389,183118,459076,119631,90349,297258,539748
167,916226,961587,486802,260229,726495,500880,575504,866389
