,0,1,2,3,4,5,6,7
0,107340,23698,165571,722252,86830,445264,874566,21196
1,518222,836113,823686,66526,135152,128357,361377,698711
2,177818,726050,676177,922252,736694,845468,744007,833937
3,465763,761674,161935,574904,763924,602919,446919,616372
4,131963,270262,597434,254182,908612,677701,568852,407838
5,986513,90627,70401,128028,991505,599878,685800,495714
6,618595,507891,269669,408755,862089,807706,601747,757594
7,86582,876394,596871,901323,563680,703695,331788,39873
8,709409,302006,821039,533052,659572,645871,547426,597839
9,106630,295499,588536,179954,236135,132340,660727,697827
10,753207,138718,524154,988006,971307,897680,189975,864958
11,864899,144492,582501,716653,712551,168190,683920,587320
12,527320,715315,244767,660358,270346,510845,469898,998677
13,305987,608645,433287,308310,153283,814417,128484,717605
14,486061,762837,527172,272640,315437,943772,354694,584572
15,290710,878833,63972,947771,810866,307859,115133,282846
16,492386,244978,402178,286581,287698,442339,444626,731204
17,208512,147308,132102,546527,460775,573307,52114,665943
18,143976,573225,401377,831052,107180,733157,419068,671425
19,603822,704043,51305,567480,116115,197356,896728,129294
20,281366,642988,209543,926438,464808,775320,386285,101251
21,38294,952935,81354,885471,991129,315622,265237,243335
22,743793,240497,424641,785923,371419,866910,968905,406338
23,759559,967806,947378,108309,265873,675092,319006,309233
24,895316,405509,247667,352725,396529,975370,75623,427843
25,525508,685500,861572,615586,973242,724597,162470,715880
26,855344,978111,406334,844452,716891,808176,209609,659840
27,865637,533043,464921,227511,74426,240940,361212,677186
28,97428,435261,892301,392966,300856,386592,95288,958638
29,787623,827960,326487,779033,210227,125617,114468,3240
30,258998,437746,660999,690558,53804,31372,877626,714322
31,575562,390893,245133,176427,356955,849475,336912,214743
32,80952,8833,466038,889312,191840,570661,275503,308978
33,879912,710990,11110,735858,781307,824345,887559,907809
34,372186,953147,251061,138697,662938,439897,879813,536949
35,987563,227561,956608,501134,76358,395963,532958,994419
36,898104,533595,268882,431214,231490,857359,232303,849101
37,554705,246178,635973,390288,523344,778273,895307,354301
38,831302,516159,297406,151746,886029,135547,877551,107419
39,375734,732537,814897,690730,102657,500220,714441,69814
40,720007,33053,267359,92667,119224,282174,563075,413922
