,0,1,2,3,4,5,6,7
0,311355,262548,541209,756721,712016,432233,125468,840462
1,463664,10715,644770,334710,95342,809323,371221,450035
2,917037,865942,261636,471933,104536,150117,781847,474791
3,293998,632635,24729,672135,927204,424354,552511,190982
4,858473,243876,676595,351923,659703,6002,789891,896151
5,991940,284816,925325,494191,938774,263155,554482,953685
6,395811,96257,932437,308675,825249,187015,982478,698665
7,276156,882624,3397,150827,677742,529644,21862,842302
8,144450,94317,900196,821544,381559,166289,227050,182117
9,904238,757504,18122,759562,835253,547801,421878,578453
10,720233,112228,335535,530189,834967,160992,537965,301227
11,364209,153774,383402,542895,880038,918050,204032,507092
12,898414,355426,556099,600777,354152,812019,440577,534705
13,251949,262275,531463,43430,606538,107746,377752,804995
14,117997,910436,448861,333086,21561,952818,968459,117348
15,935994,395885,197585,478045,646173,710815,397559,711357
16,805976,546117,152809,603308,680071,702505,16934,654675
17,711597,401009,652218,518264,256250,850531,510403,972500
18,285090,376753,588533,738977,660069,398805,707040,535419
19,17985,817332,626845,58414,733350,227245,625575,623745
20,454424,819238,379794,849052,7938,745407,730433,259412
21,274301,213993,812455,420560,477168,898382,367973,11150
22,652816,419406,917755,724934,605687,952263,815140,987166
23,174173,55846,454063,468997,678998,951477,107001,758707
24,4554,831070,417391,437232,136657,439097,890656,391674
25,583431,566379,866873,233507,101270,305712,359711,38369
26,252903,674728,715725,457691,80358,413966,562810,417920
27,590952,867547,440954,527588,126351,25996,591848,726004
28,908210,673140,78174,928290,326222,136979,417092,742432
29,93467,551589,182696,561932,330493,103078,502130,514816
30,469170,317904,817675,235828,668182,8105,418613,44936
31,105319,139454,467590,181763,316441,249076,914302,286399
32,224628,944985,546505,410673,195768,5282,845513,277501
33,968403,485099,223149,183777,280011,698317,584945,336826
34,49587,361010,704634,588079,730958,27578,420372,336254
35,888118,791538,964462,891445,658886,981204,120545,837387
36,557499,217418,577297,257002,1209,4780,21651,430295
37,533889,116978,352960,352252,694532,381168,168162,500452
38,225761,602335,924848,172190,39347,714643,981540,346095
39,158520,912135,905983,776769,466061,869459,166993,21659
40,777905,916540,637890,692391,897253,342019,46365,246615
