,0,1,2,3,4,5,6,7
0,175541,531254,700601,268742,879696,665256,687404,236487
1,150365,984577,130825,857333,500721,168391,153339,510442
2,634362,593826,32333,264822,294888,526380,293081,311837
3,890310,313042,550029,596607,501545,17239,41796,705802
4,854612,287657,910204,908354,505329,549078,29507,247194
5,25908,3980,249106,937467,414660,771345,885562,115017
6,998301,779797,794886,892005,617922,249867,493627,719167
7,851840,821139,870439,741388,901281,483312,892060,44300
8,55935,707291,400854,832021,173895,741903,734140,382083
9,530843,804985,802843,468403,248458,552223,921722,715823
10,574882,587395,372487,190193,245935,493678,765703,771680
11,283010,544104,195216,438922,23979,358719,220100,954843
12,640234,851594,333547,531135,484015,644220,88805,479940
13,659113,872118,129525,52572,936129,260346,783143,75253
14,175060,731163,993964,632038,446560,280904,381162,8626
15,784839,39158,480344,541859,856736,25496,229771,496258
16,834217,723194,268238,699021,903946,797621,993936,928843
17,442487,315772,591342,256844,592150,503441,426845,773005
18,130073,614330,454508,687298,864031,15683,83020,965954
19,701106,791332,259830,427217,471202,672731,756630,447027
20,141894,437426,123781,28953,579345,505365,206873,147253
21,785264,462047,45509,176182,678432,659598,186407,100996
22,723936,847159,550578,477676,570620,586049,627086,529454
23,101168,273753,43665,828562,532122,874929,777665,604294
24,811632,41378,554888,815248,625904,754779,968209,329979
25,96353,166474,585021,880291,207125,690340,711640,143063
26,283531,307245,312041,683198,539781,611111,802518,331591
27,367201,198431,730708,270700,150919,894464,499212,527059
28,435914,625156,454767,433396,226471,302025,449194,525883
29,281573,894968,930366,209483,78091,527295,34203,600055
30,60555,408092,890867,523709,904699,268962,33181,428949
31,254196,324454,571684,491891,605582,312017,186134,131862
32,850673,939697,545756,501309,96130,528663,607384,368860
33,820476,760423,296381,57184,208947,584477,422526,992696
34,896855,158278,657161,742510,155431,772938,409247,512075
35,430560,807334,443335,899294,632404,563144,434686,172379
36,973381,714118,103394,611384,744451,416188,702905,66038
37,142956,757583,974430,6761,488176,278545,714065,583005
38,711396,106081,982663,83708,972786,476726,279852,444010
39,421587,535361,803168,621425,361888,700068,484249,608168
40,696686,640152,639902,424800,799085,780433,366799,841787
41,685630,911782,455997,248546,261704,748185,37965,261908
42,120576,383389,969932,193699,357814,556572,745304,175
43,394957,776912,613486,945431,10114,566214,285952,880402
44,943278,502904,129697,4213,282727,38755,31615,9650
45,881720,101650,894239,564511,5030,249421,994985,14219
46,165251,237493,720832,505187,666897,830267,523306,187384
47,861301,522778,471585,793020,757888,976195,227009,931936
48,827030,229084,548689,916647,672564,136932,449106,763337
49,8770,579706,374644,878925,899692,319162,458242,860161
50,440625,665393,158231,889720,460042,665047,639823,938136
51,386818,446018,660878,858415,56527,984728,301245,606876
52,105645,905440,97315,478158,450744,507681,958695,361619
53,709206,352758,886912,779548,540096,387577,961990,169985
54,66028,679208,720796,231365,263960,201324,219937,325921
55,23795,956939,74826,879652,394836,661464,289284,162378
56,616622,192814,135611,532236,611154,767630,677416,569828
57,826333,159240,414489,859971,166069,710290,3068,127173
58,437957,783662,342070,603996,116713,538186,796126,100441
59,342518,115894,183602,713403,703412,535899,746793,726435
60,868691,730422,821629,861107,744300,412664,698629,520846
61,929546,174743,317790,618345,79697,31221,203253,302448
62,900947,207442,636385,223235,496439,792802,863331,483947
63,229227,641928,574900,402519,976712,787804,74987,457458
64,692822,184909,758789,614622,936608,495700,158946,377236
65,498470,766059,726388,519952,741142,432342,387261,23281
66,577463,939350,887228,112603,994070,760546,554216,222723
67,231670,210425,473175,845003,273714,584766,839653,410298
68,934423,579404,852701,403061,279307,221611,332513,368628
69,196554,860435,468445,186026,987601,926751,661813,955929
70,873917,745968,675363,746015,47535,757435,226282,906968
71,27531,194706,717792,270268,657823,436617,292939,248421
72,6420,798467,5882,720833,469214,212498,372236,694447
73,194239,520691,208483,665130,355060,104351,738592,298948
74,290249,405976,379163,942889,619437,222625,915753,349751
75,386514,138253,799823,750438,963825,661707,453622,595405
76,568631,267395,310030,496234,570697,282789,377987,126730
77,916544,251116,329776,584277,474401,890487,398570,25003
78,758128,747135,251022,966147,704300,472547,559795,234887
79,334252,622946,509061,572577,42499,664313,278011,530744
80,484340,291585,853577,919378,615502,572212,667422,703663
81,804597,143176,773794,222062,922364,190899,312525,750995
82,628348,950588,689484,226708,689831,357973,359540,712006
83,968089,422988,543858,815636,674870,747289,357744,560475
84,421608,598236,555407,403129,256286,966861,548255,99810
85,640546,605900,31894,304729,175803,828731,36200,440648
86,323307,446540,825564,422977,198820,396083,508318,674578
87,229586,278591,564693,502016,911052,651070,738909,297468
88,340460,454784,514264,181242,868464,159579,148522,500456
89,554328,54424,694778,208830,86817,545933,195278,899061
90,857817,637665,194920,317368,938470,326389,558563,993992
91,449014,346532,667387,865590,169059,566812,25214,420705
92,674891,269120,870831,910670,647514,99155,274232,345706
93,930774,496430,722768,464331,386994,810925,785085,705999
94,157502,166714,311189,585623,896040,482752,462563,406585
