,0,1,2,3,4,5,6,7
0,534770,956950,398788,125072,723664,206765,299998,832559
1,393675,350984,211183,656431,841221,989698,54396,63990
2,910715,905348,116890,191493,959678,770326,221806,877620
3,99038,593117,456298,336500,223128,93323,350939,723889
4,276057,61374,558360,446840,800014,604423,823221,640507
5,729926,498892,561672,835908,267320,800281,554852,249395
6,854015,583877,102129,855727,938820,662512,339282,802693
7,66525,586440,990858,153846,817150,745894,786976,47758
8,228860,937380,244572,435827,240851,958059,86360,666766
9,56084,440473,939150,383499,344241,382328,29282,366154
10,359508,213918,383569,217438,97899,457125,786286,430742
11,379690,812242,25984,926834,521377,400899,409019,479206
12,798339,740256,483482,975332,513762,161715,894913,196226
13,768884,244675,125713,308935,462296,955582,848844,898904
14,602604,586160,645191,420160,257030,487581,827448,18157
15,101887,241718,903967,333142,212500,114338,911798,625479
16,492230,129490,287563,991487,365426,12492,581029,971969
17,714914,822994,216479,819085,211170,939924,159787,404274
18,344610,533168,232627,201273,122798,576605,135821,742722
19,746317,242432,702795,277209,781952,177103,556128,309734
20,416604,743859,782854,602892,64183,494977,349418,78654
21,628961,238872,551228,586854,337126,832432,522456,715218
22,192407,380828,857361,342152,788376,279388,612465,349031
23,5734,875837,834817,812595,935351,786670,377893,114098
24,84774,597257,511794,983195,647482,506272,761260,885976
25,319250,659600,100218,402734,607133,813391,534662,153739
26,383837,112205,499736,843998,189139,498097,905757,195049
27,52144,67912,571942,305932,897001,427642,925711,818805
28,565190,533042,966275,48943,947917,882192,77561,701630
29,99895,966556,766967,863080,201964,826443,330238,775613
30,671667,54187,341605,19061,571476,122173,921373,762483
31,438606,723630,723317,718407,735953,453202,174257,84526
32,623752,442401,902604,574170,8149,256207,213118,967483
33,704501,856553,895508,811024,517068,599998,30177,985939
34,555280,709006,990536,836342,88689,310263,401601,700647
35,553542,522208,221957,62953,362046,152985,377576,347695
36,430826,239677,718350,616338,496015,187763,874484,496035
37,456534,15605,68633,248764,567302,333743,999240,954143
38,315472,750369,574317,434335,321901,815648,441757,921465
39,454346,103621,112936,981685,595942,120698,23485,794873
40,623459,299475,872063,121857,114372,589387,922631,607041
41,270261,83411,760035,420499,335615,214129,846809,394248
42,462975,194924,45017,416255,432646,922420,965303,670282
43,527589,480705,897236,726994,875716,980057,405116,616994
44,417821,586445,317482,138012,179111,948094,221384,338118
45,18455,862930,345093,296800,697173,541346,528009,36716
46,995640,894284,922090,364405,963692,961106,906234,422020
47,612644,354274,757158,957958,887018,103646,575971,452973
48,97088,826195,571274,828401,255186,7426,56830,670917
49,739754,707597,958190,388884,886626,663069,460060,874766
50,947695,673882,819327,585964,544108,159782,839852,357607
51,214105,60483,897734,641033,330978,806802,35133,389478
52,740853,873477,664426,902236,459050,331690,810469,665865
53,799361,615614,41914,378678,261796,316017,234372,973899
54,499861,698427,536495,357484,963144,503001,702734,681769
55,81186,658222,402855,560152,133434,33959,26805,121932
56,180812,645907,146531,573231,448853,652930,405022,525146
57,337265,269061,194836,986152,163998,532128,974134,108634
58,230171,888267,928231,639659,745353,874936,361306,763165
59,965306,398643,676949,86210,869613,323771,372293,569494
60,885790,602436,269478,995979,477185,930564,312614,4762
61,669395,653555,165354,641209,173525,247157,588713,103979
62,178463,178400,965017,923664,938794,783418,466630,730250
63,279201,814982,199948,664019,970244,87595,288680,999284
64,23882,164528,880121,695821,850542,545203,491934,687822
65,723425,922282,855765,611347,523181,75769,126412,419930
66,743283,360204,984509,628385,392325,10435,642249,668195
67,190941,313982,155102,377574,73815,251932,319607,132195
68,893812,393969,817060,621745,465016,568177,259363,188346
69,867024,773112,446277,934813,874439,975549,81197,799739
70,823272,912054,452813,875306,621392,933042,815071,849594
71,438824,467285,345346,270246,686534,651084,681511,456520
72,593279,959205,919310,441821,353309,192804,513505,389839
73,560706,104494,641458,731738,708937,695659,111064,10385
74,795568,893711,112071,874306,670158,846627,127047,968276
75,654748,612198,246573,635524,525285,105091,521246,686594
76,730046,884727,708436,934081,444464,147575,58365,791953
77,107080,332619,186236,809787,841535,639867,667199,852012
78,795017,640140,774722,401509,441603,739903,448600,612238
79,592010,906370,531873,706110,192489,45868,168829,802706
80,988567,305024,348283,718386,14408,994752,852087,831550
81,926433,733456,586612,431307,896941,228131,15351,429638
82,561688,728080,955165,925837,117196,991224,586185,555540
83,32870,724298,863201,317040,321300,19265,576522,621843
84,367259,713090,661533,182674,514400,142354,753984,114652
85,177818,649017,96942,292351,689622,314369,91806,922828
86,450798,683730,579719,453818,453263,785503,733119,424317
87,927025,646894,357830,956459,930228,513162,632881,123564
88,218936,403588,521993,870357,95945,195775,783984,280149
89,511203,318124,60641,748284,698679,429174,412930,513481
90,727496,610833,501044,955471,463917,196346,21310,394004
91,176871,639645,61239,322135,868982,144224,144012,318705
92,944552,641646,66613,88928,190674,194857,295162,535984
93,698585,790156,924208,757893,748075,12,856575,133328
94,823081,103727,664246,993344,760234,872133,42639,552882
95,384249,277552,103123,337829,91898,615251,264571,404668
96,360321,70087,201420,253934,692083,497741,388921,759169
97,890299,581369,156003,438605,485806,142358,693325,339442
98,17618,943756,778398,945383,390756,818662,689807,386534
99,149871,922997,748724,751323,507667,695640,701836,344201
100,750523,317065,487350,951264,240982,339402,902414,824573
101,337797,832766,755499,404896,800070,261936,954352,594706
102,722988,689315,916215,660668,661006,714058,859868,541252
103,766616,851827,520154,433585,960819,689482,719172,442690
104,861445,949726,275321,285995,139058,627733,636460,605863
105,564392,675841,792578,869515,828434,515002,148194,548164
106,390192,953219,212824,165752,126604,602304,498050,673609
107,368515,349515,100662,888783,543069,17135,237109,927994
108,427695,833902,815088,470338,974381,802433,357770,732922
109,641388,420493,887659,148941,734134,155881,661589,279213
110,882569,749760,262924,42767,316612,948517,726151,79278
111,181797,726945,776365,257831,591843,341949,481030,183965
112,526087,166314,775129,361397,46732,404469,278110,6088
113,634918,910650,570671,9678,57315,27979,615613,88491
114,462534,726179,311694,563242,770842,478096,164471,173483
115,870196,747418,248891,601591,249765,112773,966214,196321
116,514151,406238,941075,221806,515566,700739,451479,843441
117,517498,979643,869893,546035,843477,420444,270794,391774
118,602564,684795,690120,225392,628781,926527,520954,757028
119,876955,893457,935962,761745,945519,724048,250143,624221
120,654089,478861,682016,81236,57097,907001,554191,902445
121,861984,10610,823624,632969,305303,498976,199141,317700
122,56831,705789,53773,343843,214992,466918,641083,915308
123,11604,120722,941054,826274,649237,200822,854841,349626
124,260986,673059,983480,446050,805807,633074,137742,682057
125,614464,691323,869803,41152,123435,76271,255069,606903
126,433497,816126,943559,376009,1316,996499,23033,164702
127,230892,587094,594941,333406,12062,234394,15947,54512
128,95382,732191,165042,135570,427847,570189,613717,289361
129,609641,803310,24048,766982,120572,934352,719734,522901
130,986696,238491,713452,85713,456632,140667,755392,516980
131,171994,443752,904926,982188,754584,496346,687359,509395
132,922868,719796,891311,94748,568366,653500,317268,61796
133,692521,170328,594786,440160,35989,69575,603574,314898
134,688942,452767,334719,513733,547512,201392,205298,221539
135,665352,87943,719675,740883,642374,373955,981019,475973
136,779377,651831,526447,618793,16604,422330,690523,858362
137,211059,121180,316560,251179,656580,499674,930810,232464
138,80566,567874,727135,955106,646282,74376,765543,810599
139,207794,981227,175198,535888,158328,122056,742808,714681
140,354773,69259,793286,812382,395054,370850,823446,82735
141,723208,152517,711534,94798,457868,633053,969770,497818
142,571901,411206,418853,744757,347836,289233,134439,230327
143,627463,928735,152635,68088,188442,924737,415656,490302
144,943702,631224,430719,326279,234546,399571,300963,867702
145,872138,80698,374015,199272,504513,521192,804323,763381
146,796619,188817,680837,70085,458075,40030,846779,159602
147,394114,592953,491314,212716,53005,958344,453291,7997
148,576135,897371,151171,486916,259264,613577,493575,859086
149,479058,198193,860678,911157,199664,523133,125763,391572
150,228561,531069,849627,804566,613884,457108,303384,949961
151,466135,515010,123626,57804,124690,70590,715889,216395
152,537123,21301,384126,850725,410835,172689,529753,699748
153,233312,813843,691636,282362,632519,528874,486522,386693
154,177198,11548,26349,421289,884629,617871,33939,819340
155,185065,659899,565089,728719,877099,266686,525927,870533
156,342058,64299,88928,93385,48407,612249,977835,605025
157,216989,214474,602481,448883,875115,646116,153798,866102
158,518763,271781,755857,44192,419958,716630,292375,239238
159,379148,361404,351547,659720,260740,516292,687354,438196
160,540094,309011,344051,699821,505578,262528,170916,205815
161,987170,523181,891048,388552,948665,894623,539697,154872
162,77649,226631,194266,744200,494366,314470,771694,603053
163,79763,817235,845722,6963,296724,896802,931009,672563
164,829585,555428,190954,871462,785806,376584,261763,702974
165,188196,584948,904879,505919,673757,4321,818595,476316
166,771613,16498,922624,450259,830193,711590,948519,108947
167,989813,474225,674483,613497,43432,631452,340340,470694
168,774176,803028,40300,603825,204732,17027,736721,854908
169,602353,17060,360173,932232,980350,384362,729030,370048
170,633951,750725,245320,132006,253984,926782,507646,346994
171,454729,919122,136251,367508,823308,552871,566190,328786
172,870343,892711,562115,316456,166091,903697,991687,777327
173,6718,536738,698521,301981,428771,445796,276767,601407
174,518172,484789,61342,804397,916862,425569,271735,226246
175,672493,517604,907237,355520,824722,403349,560538,165096
176,504645,474391,308065,15674,896688,956345,333555,990246
177,667605,507229,218437,110994,172096,830990,645357,734493
178,924082,992470,66156,176605,246104,567967,376764,251577
179,935606,724422,863023,860136,489467,455115,363765,877447
180,577457,430580,655610,791597,810497,809700,226262,127243
181,705114,646043,217392,245138,465095,562418,408009,554825
182,734604,897287,702646,295993,470709,909718,374258,751508
183,642485,231995,333935,159700,733359,805493,15436,63104
184,936124,782754,661217,593821,907307,761967,242520,893616
185,906045,300675,728258,356574,523549,412271,207169,472484
186,98035,824576,668822,743646,958767,849661,230791,432138
187,99416,727011,421278,855275,275957,6765,963400,867031
188,445610,769286,469348,431107,672464,264319,871227,329029
189,269736,700827,108987,759397,112425,518200,613725,138860
190,77562,203953,550481,915741,291873,182432,264935,866217
191,295613,944728,213266,779378,872830,360700,979634,353812
192,267225,438049,369126,424507,612733,920946,217097,35306
193,580403,460189,818399,230780,345470,185716,346690,663940
194,437998,432576,562886,732558,960517,12126,863763,835960
195,759125,878501,259764,735384,450417,846434,632206,312461
196,570313,307933,817384,777577,49834,135096,946797,924158
197,356367,578293,303756,669268,582829,160465,901184,927797
198,59633,969688,676675,133549,669394,478910,627706,912272
199,854921,693232,90025,738645,473317,787350,165453,436155
200,774978,245609,273064,110757,982326,507958,308221,489897
201,432673,391340,698254,350966,23921,14596,892908,106292
202,12090,691467,206611,201327,479005,970596,634829,170931
203,653103,930262,434042,215008,748443,477083,437641,705528
204,416500,448453,973507,920869,877373,753817,18155,872973
205,96843,638535,705031,854502,637994,463779,602629,804228
206,941308,970232,7157,634090,238673,774121,969187,667039
207,135990,648377,416959,912879,778990,129707,161393,670835
208,505308,202213,158198,111726,468265,211441,491694,31497
209,537095,209710,260549,911232,47987,291882,718852,244948
210,6595,198366,767140,521171,866836,10614,207538,78383
211,397726,569116,557057,289714,366045,15859,946877,731309
212,550344,325144,489765,747029,361709,291527,397046,883326
213,791543,935442,777923,227990,58816,167344,122441,810690
214,580826,730484,536481,39562,16449,605635,273470,525060
215,206385,432086,302440,437997,811937,54290,187036,310781
216,245942,475148,249260,548018,999610,813347,581296,719117
217,387886,765093,266885,380841,220902,52765,732697,179444
218,263719,745949,777769,995280,42699,571581,593905,533217
219,549797,154880,667141,174866,964493,218131,817235,402170
220,445421,796348,44683,326031,982207,453265,512408,935941
221,999489,403676,424301,11108,941162,84385,285218,556331
222,928627,751868,639249,987005,458379,788377,789030,528193
223,493773,874251,792447,994692,230728,68974,826127,475514
224,946037,231192,530845,115230,40038,351972,52352,826766
225,488976,733535,416057,205454,405614,500458,298140,543431
226,613339,923048,18645,289135,984882,981144,264816,677585
227,469778,530519,353712,498503,79820,156695,717323,343665
228,247935,716519,821402,365268,519220,258586,826211,683913
229,107264,909144,222830,85589,295168,937194,564975,32388
230,505352,949936,152829,833283,495996,835424,89909,658346
231,246123,98966,321354,255723,321729,791828,113832,438348
232,448397,398240,587748,125187,31805,130525,320073,856635
233,310089,129210,876065,840506,738888,162825,208415,959775
234,21006,942760,869690,572153,28656,762023,29193,63085
235,41687,495364,112647,844591,416280,955170,820294,763212
236,647096,494044,315891,8193,370021,821808,112129,14376
