,0,1,2,3,4,5,6,7
0,152531,888120,908699,595363,652352,238862,727638,516717
1,231920,179798,734019,958967,555270,550156,373612,663174
2,137427,732184,640177,855303,336326,393597,816357,313459
3,240769,770472,310938,523692,276160,465510,579027,167250
4,31183,465264,787256,222877,336185,587819,897185,207959
5,754013,838569,796520,24593,665794,886391,217180,937058
6,429487,530959,273610,389173,939495,405035,216711,293723
7,853731,875,72347,95433,82008,176818,13205,268988
8,184326,883437,502581,863721,330741,716442,709997,359822
9,575182,997960,200268,594699,814924,900995,784444,15479
10,157026,178256,852501,640726,166247,496420,747220,748705
11,953423,772167,594290,507782,766687,596748,311208,517182
12,105363,886057,391440,889898,172164,104919,980857,163396
13,45992,783030,794158,152107,900064,646562,44546,949044
14,93988,547315,690475,311628,372885,795594,621582,971667
15,479833,348037,847207,270932,966119,423394,611454,548329
16,578727,606441,121508,321689,543474,774902,925225,190815
17,576290,983226,357823,435806,715721,649453,27235,424574
18,151485,703048,405322,267609,910966,205002,210318,245832
19,251519,525715,119300,983105,752971,208772,153428,655508
20,302922,128227,631132,86360,186896,135137,22741,777214
21,715567,570969,591884,426412,664915,555334,321319,556215
22,663607,912212,65076,188923,165200,56005,464230,824497
23,421146,44024,821191,885346,294875,430017,930242,389405
24,915921,476598,613624,362909,765304,50680,149801,663874
25,3037,625022,861926,81585,854930,471990,96783,550331
26,794202,363618,278349,418570,224494,778307,80954,54372
27,322113,805150,326189,875862,640207,286374,391064,674573
28,719187,528413,823630,414138,582550,804613,235629,781628
29,392152,644587,895252,842091,500965,367039,65279,125977
30,830112,621182,94570,307480,827041,126899,447994,746414
31,317833,630931,376293,565863,24395,666946,415238,106539
32,981409,761679,128441,276545,251994,385307,76140,244895
33,511034,539991,990272,509281,168439,666209,798706,70569
34,257922,796742,294796,170000,185619,840917,995137,865772
35,172960,585062,242156,317617,111573,887262,756277,908343
36,886508,213078,204613,225475,812214,151556,768975,399398
37,146218,532714,22667,766125,78131,17134,312727,491829
38,52238,722772,968916,158553,671425,922669,881146,522227
39,816914,328323,920963,97319,651653,232416,418642,296579
40,892559,454945,549400,186435,277040,208326,896484,822420
41,723709,760828,784051,684891,965227,643429,108496,131845
42,820240,233193,814107,45706,101491,830355,217705,639382
43,482775,260067,896068,758912,196239,320324,103177,157265
44,511402,969963,157197,443008,963753,740079,390928,467763
45,973760,708007,42598,397899,166023,140025,497965,214759
46,202769,803733,551188,146856,425345,709366,679198,762840
47,837193,647410,439381,783184,640362,218182,228444,667669
48,772733,841179,714895,198666,334454,829164,384561,177100
49,511021,698246,958830,86996,449026,670223,333005,301940
50,747681,228665,887696,252615,837664,306697,752320,450850
51,786957,892797,359520,368618,29172,463889,515474,300448
52,564792,520058,514777,917684,991564,648839,974312,327433
53,359702,837081,159731,511767,796357,54144,304606,278674
54,580927,821685,95032,242231,153438,229118,170173,694916
55,985911,794476,288946,135775,763531,532721,707104,882164
56,145113,937153,800284,411044,691147,44459,98359,953121
57,505892,92594,902691,496502,322968,858541,893416,136957
58,905967,726973,108029,67625,181284,889429,805845,15524
59,662091,748831,853302,183031,355503,213351,304121,374980
60,805440,182615,118151,406500,353124,212450,598445,986947
61,542756,871677,678743,137822,140411,777838,900815,17250
62,941803,592035,638281,626341,89331,830933,937746,341927
63,814374,991016,640138,868238,376371,119333,491285,621619
64,451263,642988,788232,391660,354934,982815,265461,418598
65,486191,14174,399950,483065,551353,376970,702112,6873
66,18566,7686,443697,945850,823831,260666,729636,21293
67,853758,131184,655928,45398,9550,821134,898854,931414
68,144182,260080,937775,86497,365742,400483,12899,519853
69,211280,270683,677358,422089,846198,519680,74128,146397
70,659579,976756,138656,991624,100416,946497,811225,935047
71,559520,649051,358918,727183,197388,309904,582334,473273
72,456219,558440,895964,790175,758277,805139,436800,420370
73,228133,784680,434953,273355,444918,928361,961785,863956
74,221556,257069,764967,515195,120280,851700,833559,975871
75,541337,258181,578248,162626,218112,322493,311035,956318
76,964463,691402,812155,957634,715969,602302,272399,530233
77,399211,171865,961520,326710,390084,889315,868323,564038
78,663055,163845,240086,323199,90418,113175,316345,118246
79,1231,757120,729931,572936,298943,265408,467759,497469
80,73059,549563,693027,262401,992545,163760,31730,626512
81,980713,580984,193982,701693,746134,862668,873012,212301
82,794136,469461,582519,789564,835606,12503,64566,410607
83,37250,999044,881653,559658,510640,456125,517818,615393
84,841613,105352,27305,373852,514992,802272,687613,835710
85,982255,508105,781829,232571,866428,180748,362652,711622
86,262364,61566,776895,643581,894464,927754,772320,46337
87,682177,97992,271951,303496,530333,671663,3128,412116
88,273871,343264,915405,697831,440470,457145,422535,903565
89,837579,733567,315641,673183,414992,272717,44413,668149
90,721330,208477,826323,398452,375137,424841,712684,594216
91,757966,514966,343333,16460,268511,321730,597675,903499
92,601069,83153,105398,838960,781690,955211,566082,966489
93,774217,438886,667208,497362,116943,597389,120926,476864
94,80777,482470,655586,258187,340156,58334,408027,172553
95,233893,722318,673455,72506,15182,298985,321784,581707
96,461795,668426,621024,781880,296987,900940,695224,259020
97,851626,720866,7483,354890,176541,927926,301045,303332
98,432415,379438,914706,746218,153232,70461,135440,197246
99,362518,791310,370511,602615,706506,724101,550523,82406
100,203083,147558,641616,968549,85469,24924,541305,218248
101,947245,553116,950933,210503,2951,885090,833163,473273
102,554399,735516,952104,905345,191042,110487,50563,886152
103,256005,536361,186556,86292,767648,272068,3499,741431
104,350221,661606,138479,102813,203728,687676,34503,334161
105,108608,327117,969268,983480,667673,96116,504086,102670
106,247261,534362,222538,505198,250540,709613,918990,752654
107,537131,671657,251756,943293,536412,578580,537914,631583
108,673643,686640,797511,296083,327615,611446,204370,812393
109,790529,613003,259253,362490,574887,233065,400246,579407
110,703627,634274,462899,67897,773342,838655,722007,473458
111,113878,800298,573930,3653,150623,433128,593396,60124
112,449386,808800,818705,441713,199586,551905,839215,175588
113,363170,166763,285256,648115,27828,603888,512326,975684
114,949964,862815,163044,987652,393717,509883,742717,788099
115,15983,587911,97827,843596,47746,845538,38883,246404
116,306112,612841,737504,890565,402342,700492,131604,71693
117,122589,425273,941656,902927,347252,171058,282702,643684
118,205658,976330,275721,377897,970749,245856,350678,388755
119,628782,876423,503182,284861,735276,465887,941222,459185
120,175247,97774,365312,167887,990401,945210,996637,236650
121,276349,993025,376757,284124,200117,972398,102111,514120
122,318751,895373,148133,897133,657832,963614,911026,966745
123,353313,578683,939493,93765,63634,867581,666610,852188
124,682539,108620,224324,446530,372337,556398,172078,508856
125,564160,162984,54620,902525,288544,908028,694174,213305
126,622323,624557,995691,101228,352000,377854,948814,678298
127,431440,968370,484558,181072,3857,824376,30743,197341
128,275860,179859,578029,124399,24467,697069,531777,329741
129,202235,473566,73999,6010,314597,547741,379765,357500
130,202202,544894,812723,765017,435053,692636,62899,974733
131,653981,206092,454499,634409,510357,791847,892842,744781
132,783326,728657,599982,264540,918241,165090,311265,392075
133,668228,758319,788955,17417,379342,504785,315046,711727
134,125589,744770,968318,780834,157624,145362,117595,267200
135,181029,905372,508878,391537,680801,884791,710190,433993
136,278200,639330,974607,707128,115694,955434,888631,125059
137,905681,734300,533541,593537,243065,594030,334874,745892
138,435644,297247,484545,631901,527481,188528,306297,618996
139,935583,935936,219274,925263,998588,260620,372369,855367
140,17344,762809,316689,651041,253528,806467,484197,997223
141,237000,857101,246794,8926,480226,922258,576927,432136
142,569382,606195,347020,458345,702463,233507,373994,961503
143,330246,180965,735973,987887,597894,356568,186138,725452
144,777065,307563,357419,105980,101209,795204,933299,847803
145,937472,445621,912875,237281,97449,450663,899113,165930
146,359192,33916,274137,545917,629854,206900,899792,40241
147,360593,672734,327022,863259,133584,939537,471438,570159
148,621076,394992,803081,954403,916777,806319,472815,668019
149,887494,440212,622967,723396,235148,924838,970302,179029
150,273913,36135,740144,85331,917946,149739,148806,226663
151,529819,831659,705899,85053,130494,34568,159842,98130
152,294493,943898,1328,557286,704794,287317,907651,686314
153,66125,842731,555106,858432,530210,843458,554699,347807
154,6079,957540,217159,673859,74145,662667,472218,483978
155,497813,827345,593147,639717,803037,290093,486749,909413
156,810010,29804,40770,601660,635686,624055,15397,746195
